AADFYear,CP,Estimation_method,Estimation_method_detailed,ONS GOR Name,ONS LA Name,Road,RCat,S Ref E,S Ref N,S Ref Latitude,S Ref Longitude,FdPC,Fd2WMV,FdCar,FdBUS,FdLGV,FdHGVR2,FdHGVR3,FdHGVR4,FdHGVA3,FdHGVA5,FdHGVA6,FdHGV,FdAll_MV
2010,947861,"Counted","Manual count","West Midlands","Birmingham",U,UU,403500,284036,52.454269049,-1.949923322,8,5,848,4,61,0,0,0,0,0,0,0,918
2010,947864,"Counted","Manual count","West Midlands","Birmingham",U,UU,402829,277641,52.396781498,-1.959849352,15,85,8054,357,919,29,4,5,0,0,0,38,9453
2010,947871,"Counted","Manual count","West Midlands","Birmingham",U,UU,403075,283382,52.448392058,-1.956183214,25,11,2163,23,231,17,3,0,0,0,0,20,2448
2010,947872,"Counted","Manual count","West Midlands","Birmingham",U,UU,402769,280059,52.418519772,-1.960711957,5,2,305,2,34,0,0,0,0,0,0,0,343
2010,947874,"Counted","Manual count","West Midlands","Birmingham",U,UU,404440,288002,52.489916612,-1.936039291,4,4,961,5,94,1,0,0,0,0,0,1,1065
2010,947875,"Counted","Manual count","West Midlands","Birmingham",U,UU,400122,284696,52.460212932,-1.999632320,2,0,167,1,24,0,0,0,0,0,0,0,192
2010,947881,"Counted","Manual count","West Midlands","Birmingham",U,UU,409273,292103,52.526724425,-1.864748971,4,0,376,3,29,0,0,0,0,0,0,0,408
2010,947882,"Counted","Manual count","West Midlands","Birmingham",U,UU,412086,284582,52.459056878,-1.823556730,10,11,1294,9,118,5,0,2,0,0,0,7,1439
2010,947883,"Counted","Manual count","West Midlands","Birmingham",U,UU,414532,285005,52.462800525,-1.787540625,5,1,364,4,84,2,0,0,1,0,0,3,456
2010,947887,"Counted","Manual count","West Midlands","Birmingham",U,UU,415907,287199,52.482486322,-1.767199105,4,14,325,8,20,2,0,0,0,0,0,2,369
2010,947888,"Counted","Manual count","West Midlands","Birmingham",U,UU,415012,288616,52.495250145,-1.780314433,10,0,68,2,8,0,0,0,0,0,0,0,78
2010,947890,"Counted","Manual count","West Midlands","Birmingham",U,UU,400908,284823,52.461354084,-1.988064066,2,1,469,0,47,0,0,0,0,0,0,0,517
2010,947900,"Counted","Manual count","West Midlands","Birmingham",U,UU,410601,288140,52.491073587,-1.845299620,4,4,2486,20,159,4,3,1,0,0,0,8,2677
2010,947901,"Counted","Manual count","West Midlands","Birmingham",U,UU,411002,291628,52.522422438,-1.839279653,13,13,3369,10,239,23,5,0,1,0,0,29,3660
2010,947903,"Counted","Manual count","West Midlands","Birmingham",U,UU,410491,294784,52.550804339,-1.846712282,25,3,1542,15,124,7,1,0,0,0,0,8,1692
2010,947904,"Counted","Manual count","West Midlands","Birmingham",U,UU,400643,283818,52.452319462,-1.991965894,4,0,388,6,58,4,4,0,0,0,0,8,460
2010,947911,"Counted","Manual count","West Midlands","Birmingham",U,UU,406167,289190,52.500580216,-1.910583484,2,2,723,11,35,0,0,0,0,0,0,0,771
2010,947912,"Counted","Manual count","West Midlands","Birmingham",U,UU,406437,291567,52.521946139,-1.906560944,1,0,445,0,19,0,0,0,0,0,0,0,464
2010,947914,"Counted","Manual count","West Midlands","Birmingham",U,UU,402420,277865,52.398797151,-1.965858630,8,45,1266,45,157,12,0,0,0,0,0,12,1525
2010,947916,"Counted","Manual count","West Midlands","Birmingham",U,UU,404214,290023,52.508086992,-1.939342794,16,9,2963,33,278,8,0,1,0,0,0,9,3292
2010,947917,"Counted","Manual count","West Midlands","Birmingham",U,UU,406600,289485,52.503227262,-1.904199233,13,3,1517,15,137,3,0,0,0,0,0,3,1675
2010,947919,"Counted","Manual count","West Midlands","Birmingham",U,UU,412556,285725,52.469321870,-1.816597086,10,6,556,4,49,5,0,0,0,0,0,5,620
2010,947921,"Counted","Manual count","West Midlands","Birmingham",U,UU,409569,291560,52.521837873,-1.860401474,8,5,526,4,44,0,1,0,0,0,0,1,580
2010,947924,"Counted","Manual count","West Midlands","Birmingham",U,UU,407937,281004,52.426965854,-1.884701692,11,2,559,22,46,3,0,0,0,0,0,3,632
2010,947925,"Counted","Manual count","West Midlands","Birmingham",U,UU,405106,287471,52.485137268,-1.926238800,1,0,466,3,144,25,1,3,1,3,2,35,648
2010,947926,"Counted","Manual count","West Midlands","Birmingham",U,UU,409995,284067,52.454468876,-1.854345353,28,18,1615,1,358,64,16,5,3,21,8,117,2109
2010,947927,"Counted","Manual count","West Midlands","Birmingham",U,UU,411022,292450,52.529811696,-1.838957909,1,0,368,2,53,0,3,0,0,0,0,3,426
2010,947930,"Counted","Manual count","West Midlands","Birmingham",U,UU,412597,284039,52.454163897,-1.816056637,6,0,318,0,17,3,0,0,0,0,0,3,338
2010,947931,"Counted","Manual count","West Midlands","Birmingham",U,UU,410180,293485,52.539132391,-1.851338215,1,0,251,5,40,0,0,1,0,0,0,1,297
2010,947933,"Counted","Manual count","West Midlands","Birmingham",U,UU,412013,288208,52.491655932,-1.824501635,2,2,600,1,31,0,0,0,0,0,0,0,634
2010,947935,"Counted","Manual count","West Midlands","Birmingham",U,UU,411470,289272,52.501232752,-1.832462605,25,17,4350,80,490,23,5,19,1,3,2,53,4990
2010,947943,"Counted","Manual count","West Midlands","Birmingham",U,UU,403141,277109,52.391997136,-1.955268888,8,0,236,1,21,0,0,0,0,0,0,0,258
2010,947947,"Counted","Manual count","West Midlands","Birmingham",U,UU,405895,293565,52.539913917,-1.914514233,8,17,2744,58,300,15,10,1,0,0,0,26,3145
2010,947951,"Counted","Manual count","West Midlands","Birmingham",U,UU,406604,287612,52.486389090,-1.904176812,3,0,173,1,34,1,1,0,0,0,1,3,211
2010,947952,"Counted","Manual count","West Midlands","Birmingham",U,UU,413475,293995,52.543646328,-1.802736890,4,0,757,0,60,1,2,0,0,0,0,3,820
2010,947954,"Counted","Manual count","West Midlands","Birmingham",U,UU,410474,288352,52.492981874,-1.847163448,1,0,227,0,44,0,0,0,0,0,0,0,271
2010,947955,"Counted","Manual count","West Midlands","Birmingham",U,UU,413911,287906,52.488896288,-1.796560586,8,2,383,1,33,0,3,0,0,0,0,3,422
2010,947957,"Counted","Manual count","West Midlands","Birmingham",U,UU,412350,284177,52.455410098,-1.819686283,5,2,799,11,123,5,2,0,0,0,0,7,942
2010,947958,"Counted","Manual count","West Midlands","Birmingham",U,UU,408748,281577,52.432104928,-1.872760010,6,3,164,5,23,5,0,2,0,0,0,7,202
2010,947959,"Counted","Manual count","West Midlands","Birmingham",U,UU,413465,291820,52.524093711,-1.802971761,18,5,1250,6,115,5,0,0,0,0,0,5,1381
2010,947962,"Counted","Manual count","West Midlands","Birmingham",U,UU,413692,287928,52.489099560,-1.799784897,0,0,83,0,5,0,0,0,0,0,0,0,88
2010,947965,"Counted","Manual count","West Midlands","Birmingham",U,UU,411417,283462,52.449002377,-1.833440366,30,14,1472,34,224,14,0,1,0,1,0,16,1760
2010,947977,"Counted","Manual count","West Midlands","Birmingham",U,UU,416185,286905,52.479835182,-1.763119789,5,15,994,14,114,5,1,0,0,0,0,6,1143
2010,947978,"Counted","Manual count","West Midlands","Birmingham",U,UU,411679,295387,52.556201250,-1.829170970,4,1,1173,2,75,3,0,0,0,0,0,3,1254
2010,947979,"Counted","Manual count","West Midlands","Coventry",B4098,BU,433092,279626,52.413639541,-1.514906386,53,134,18724,331,1991,54,23,21,3,8,8,117,21297
2010,947981,"Counted","Manual count","West Midlands","Coventry",B4544,BU,433882,279388,52.411451794,-1.503316271,78,34,2686,28,237,11,4,4,1,1,1,22,3007
2010,947983,"Counted","Manual count","West Midlands","Coventry",B4082,BU,437800,281254,52.427970592,-1.445509028,172,55,8170,168,995,57,21,27,5,17,7,134,9522
2010,947984,"Counted","Manual count","West Midlands","Coventry",B4544,BU,433218,278679,52.405118647,-1.513147693,153,110,5013,640,477,18,6,1,0,0,1,26,6266
2010,947985,"Counted","Manual count","West Midlands","Coventry",B4098,BU,432115,281346,52.429159923,-1.529105126,46,114,7777,139,992,33,16,7,6,3,3,68,9090
2010,947986,"Counted","Manual count","West Midlands","Coventry",B4113,BU,434205,281430,52.429788739,-1.498359761,91,53,10954,413,1458,96,30,22,12,14,11,185,13063
2010,947989,"Counted","Manual count","West Midlands","Coventry",B4107,BU,431753,278547,52.404018658,-1.534693712,177,84,10050,162,1258,31,20,0,4,10,1,66,11620
2010,947996,"Counted","Manual count","West Midlands","Coventry",C,CU,428792,279786,52.415320224,-1.578109415,37,17,3404,24,417,12,7,1,0,0,0,20,3882
2010,947998,"Counted","Manual count","West Midlands","Coventry",C,CU,432489,276018,52.381240456,-1.524120226,69,11,1419,42,111,3,1,0,0,0,0,4,1587
2010,948001,"Counted","Manual count","West Midlands","Coventry",C,CU,433482,282745,52.441654790,-1.508861450,128,61,8312,325,1276,38,10,12,2,5,5,72,10046
2010,948002,"Counted","Manual count","West Midlands","Coventry",C,CU,427579,280218,52.419266077,-1.595907679,16,29,2936,102,419,17,2,0,0,0,0,19,3505
2010,948004,"Counted","Manual count","West Midlands","Coventry",U,UR,431491,284755,52.459842043,-1.537961757,10,18,185,0,32,0,4,0,0,0,0,4,239
2010,948006,"Counted","Manual count","West Midlands","Coventry",U,UU,433845,278785,52.406033270,-1.503920982,39,5,1154,0,93,0,2,0,2,0,0,4,1256
2010,948007,"Counted","Manual count","West Midlands","Coventry",U,UU,436004,282886,52.442762527,-1.471745903,23,24,715,5,74,4,0,0,0,0,0,4,822
2010,948010,"Counted","Manual count","West Midlands","Coventry",U,UU,433995,279475,52.412226914,-1.501646280,11,0,386,4,43,0,0,0,0,0,0,0,433
2010,948012,"Counted","Manual count","West Midlands","Coventry",U,UU,433145,277289,52.392627294,-1.514357823,6,0,173,0,35,0,0,0,0,0,0,0,208
2010,948017,"Counted","Manual count","West Midlands","Coventry",U,UU,434390,278880,52.406853428,-1.495900355,59,8,783,24,97,3,1,0,0,0,0,4,916
2010,948019,"Counted","Manual count","West Midlands","Coventry",U,UU,435655,282615,52.440349142,-1.476908904,15,47,2175,15,266,11,0,0,0,0,0,11,2514
2010,948020,"Counted","Manual count","West Midlands","Coventry",U,UU,437685,280061,52.417253881,-1.447334285,21,9,1362,5,380,29,3,0,0,11,2,45,1801
2010,948022,"Counted","Manual count","West Midlands","Coventry",U,UU,430528,276415,52.384921825,-1.552892792,68,2,1741,23,129,0,2,0,0,0,0,2,1897
2010,948025,"Counted","Manual count","West Midlands","Coventry",U,UU,431659,281261,52.428422294,-1.535819388,11,2,298,11,28,1,0,0,0,0,0,1,340
2010,948028,"Counted","Manual count","West Midlands","Coventry",U,UU,429450,281518,52.430855648,-1.568283439,29,4,538,2,56,2,0,0,0,0,0,2,602
2010,948033,"Counted","Manual count","West Midlands","Coventry",U,UU,434082,281807,52.433185507,-1.500130376,17,1,979,4,107,0,3,0,0,0,0,3,1094
2010,948034,"Counted","Manual count","West Midlands","Coventry",U,UU,433298,275176,52.373622636,-1.512318799,4,0,186,0,17,0,0,0,0,0,0,0,203
2010,948037,"Counted","Manual count","West Midlands","Coventry",U,UU,432475,283230,52.446075351,-1.523628223,6,2,687,7,90,0,0,0,0,0,0,0,786
2010,948038,"Counted","Manual count","West Midlands","Coventry",U,UU,435858,280967,52.425520960,-1.474099011,17,5,906,3,103,2,2,0,0,0,0,4,1021
2010,948039,"Counted","Manual count","West Midlands","Coventry",U,UU,435387,280578,52.422054561,-1.481066266,19,4,1263,4,183,3,0,2,0,0,0,5,1459
2010,948047,"Counted","Manual count","West Midlands","Coventry",U,UU,437954,277580,52.394932026,-1.443659831,23,82,6079,39,692,10,8,1,5,4,0,28,6920
2010,948054,"Counted","Manual count","West Midlands","Coventry",U,UU,434746,279222,52.409905494,-1.490632061,13,9,373,0,57,0,6,0,0,0,0,6,445
2010,948056,"Counted","Manual count","West Midlands","Coventry",U,UU,435175,283108,52.444812043,-1.483918079,22,2,252,0,15,0,0,0,0,0,0,0,269
2010,948057,"Counted","Manual count","West Midlands","Dudley",B4176,BR,392520,290424,52.511654447,-2.111645222,30,109,9825,62,1170,113,40,49,3,9,76,290,11456
2010,948058,"Counted","Manual count","West Midlands","Dudley",B4176,BU,390789,290867,52.515610099,-2.137163301,29,84,8403,18,1012,66,17,33,7,2,26,151,9668
2010,948061,"Counted","Manual count","West Midlands","Dudley",B4187,BU,390656,282921,52.444173815,-2.138897618,16,21,7429,24,633,18,2,4,0,0,0,24,8131
2010,948065,"Counted","Manual count","West Midlands","Dudley",B4177,BU,393899,289304,52.501603222,-2.091305206,29,161,8268,148,1799,150,55,34,3,17,36,295,10671
2010,948067,"Counted","Manual count","West Midlands","Dudley",C,CU,392362,291182,52.518466556,-2.113990970,32,15,5189,18,439,9,6,1,3,0,1,20,5681
2010,948069,"Counted","Manual count","West Midlands","Dudley",U,UR,390762,290689,52.514009438,-2.137556165,14,29,2462,7,229,2,1,1,0,0,0,4,2731
2010,948074,"Counted","Manual count","West Midlands","Dudley",U,UU,392676,289071,52.499493261,-2.109316366,6,19,443,5,43,6,1,1,0,0,0,8,518
2010,948076,"Counted","Manual count","West Midlands","Dudley",U,UU,394639,294150,52.545176124,-2.080483887,26,1,281,0,31,1,1,0,0,0,0,2,315
2010,948077,"Counted","Manual count","West Midlands","Dudley",U,UU,390771,285282,52.465401113,-2.137271835,4,20,276,2,22,2,0,0,0,0,0,2,322
2010,948085,"Counted","Manual count","West Midlands","Dudley",U,UU,395980,284156,52.455342686,-2.060585482,7,27,887,4,67,0,2,0,0,0,0,2,987
2010,948089,"Counted","Manual count","West Midlands","Dudley",U,UU,393969,293249,52.537069116,-2.090346948,3,0,176,0,15,1,0,0,0,0,0,1,192
2010,948091,"Counted","Manual count","West Midlands","Dudley",U,UU,391779,287586,52.486130261,-2.122492515,3,8,357,0,74,3,0,0,0,0,0,3,442
2010,948096,"Counted","Manual count","West Midlands","Dudley",U,UU,392058,292012,52.525923742,-2.118491113,13,6,866,1,75,3,0,0,0,0,0,3,951
2010,948100,"Counted","Manual count","West Midlands","Dudley",U,UU,390546,288675,52.495900046,-2.140681094,22,19,1331,8,163,9,0,1,0,0,0,10,1531
2010,948103,"Counted","Manual count","West Midlands","Dudley",U,UU,397555,283459,52.449086309,-2.037402641,3,4,1043,1,61,1,1,0,0,0,0,2,1111
2010,948105,"Counted","Manual count","West Midlands","Dudley",U,UU,391147,290983,52.516658932,-2.131890956,10,17,186,2,9,1,0,0,0,0,0,1,215
2010,948106,"Counted","Manual count","West Midlands","Dudley",U,UU,391725,293536,52.539619256,-2.123437831,8,2,605,6,66,3,0,0,0,0,0,3,682
2010,948109,"Counted","Manual count","West Midlands","Dudley",U,UU,391731,286775,52.478838690,-2.123178960,32,30,3547,12,427,19,7,2,2,0,0,30,4046
2010,948116,"Counted","Manual count","West Midlands","Dudley",U,UU,390139,288445,52.493825076,-2.146669052,21,9,894,8,67,1,0,0,2,0,0,3,981
2010,948118,"Counted","Manual count","West Midlands","Dudley",U,UU,391310,284419,52.457651733,-2.129315413,84,89,8744,297,1698,123,48,23,7,4,21,226,11054
2010,948120,"Counted","Manual count","West Midlands","Herefordshire, County of",B4360,BR,345339,261029,52.244717120,-2.801996397,11,10,1167,22,186,24,0,0,4,4,4,36,1421
2010,948121,"Counted","Manual count","West Midlands","Herefordshire, County of",B4361,BR,348479,266722,52.296197855,-2.756883194,19,27,3133,34,610,79,23,25,21,22,19,189,3993
2010,948124,"Counted","Manual count","West Midlands","Herefordshire, County of",B4203,BR,366250,255375,52.195571521,-2.495179714,6,9,1902,2,425,103,6,2,14,2,0,127,2465
2010,948126,"Counted","Manual count","West Midlands","Herefordshire, County of",B4230,BR,338648,248144,52.128183420,-2.897645570,5,5,575,23,112,13,1,0,6,0,0,20,735
2010,948128,"Counted","Manual count","West Midlands","Herefordshire, County of",B4348,BR,346671,233500,51.997371385,-2.778166071,44,7,1912,8,504,84,11,7,64,74,89,329,2760
2010,948129,"Counted","Manual count","West Midlands","Herefordshire, County of",B4203,BR,369186,264732,52.279863914,-2.453083887,4,28,1506,3,318,40,9,2,2,6,1,60,1915
2010,948131,"Counted","Manual count","West Midlands","Herefordshire, County of",B4362,BR,338182,262491,52.257100491,-2.907074039,2,7,1245,9,266,55,4,1,14,8,14,96,1623
2010,948133,"Counted","Manual count","West Midlands","Herefordshire, County of",C,CR,361748,240713,52.063464296,-2.559386754,0,0,195,1,26,8,1,0,1,0,0,10,232
2010,948136,"Counted","Manual count","West Midlands","Herefordshire, County of",C,CR,325724,248255,52.127592794,-3.086430126,2,0,300,5,94,10,1,1,1,0,0,13,412
2010,948137,"Counted","Manual count","West Midlands","Herefordshire, County of",C,CR,350312,244078,52.092805063,-2.726679689,4,4,518,0,44,3,1,0,0,0,0,4,570
2010,948140,"Counted","Manual count","West Midlands","Herefordshire, County of",C,CR,347216,264981,52.280427099,-2.775127672,13,2,388,2,129,3,0,2,9,2,0,16,537
2010,948146,"Counted","Manual count","West Midlands","Herefordshire, County of",C,CU,374952,241265,52.069184156,-2.366828854,22,6,280,0,57,4,0,0,2,0,0,6,349
2010,948150,"Counted","Manual count","West Midlands","Herefordshire, County of",U,UR,363950,222150,51.896724677,-2.525311450,13,10,698,5,110,21,3,2,24,3,1,54,877
2010,948156,"Counted","Manual count","West Midlands","Herefordshire, County of",U,UU,351672,239443,52.051257611,-2.706172305,162,12,852,15,88,6,0,0,0,2,0,8,975
2010,948157,"Counted","Manual count","West Midlands","Sandwell",B4517,BU,396971,292702,52.532177260,-2.046082757,30,127,10459,70,1407,13,118,24,39,14,3,211,12274
2010,948158,"Counted","Manual count","West Midlands","Sandwell",B4182,BU,400419,287987,52.489798822,-1.995258222,17,41,3896,12,425,0,6,13,0,0,0,19,4393
2010,948161,"Counted","Manual count","West Midlands","Sandwell",B4166,BU,398870,290669,52.513908461,-2.018080952,57,68,8823,110,2023,132,327,123,63,12,62,719,11743
2010,948163,"Counted","Manual count","West Midlands","Sandwell",B4166,BU,397698,292179,52.527479264,-2.035361852,36,44,4256,32,738,5,36,16,8,0,2,67,5137
2010,948164,"Counted","Manual count","West Midlands","Sandwell",B4163,BU,396910,291972,52.525614292,-2.046974949,20,16,1951,22,358,1,48,4,4,0,3,60,2407
2010,948168,"Counted","Manual count","West Midlands","Sandwell",C,CU,398085,292986,52.534735675,-2.029662415,10,75,4686,115,790,137,156,64,68,12,29,466,6132
2010,948172,"Counted","Manual count","West Midlands","Sandwell",C,CU,396062,285974,52.471687080,-2.059400872,25,71,5632,71,838,7,26,7,5,0,5,50,6662
2010,948173,"Counted","Manual count","West Midlands","Sandwell",C,CU,396201,287852,52.488571225,-2.057376669,6,30,3912,28,952,32,124,32,45,3,33,269,5191
2010,948174,"Counted","Manual count","West Midlands","Sandwell",C,CU,396349,286070,52.472552172,-2.055176939,38,87,8144,83,1193,6,107,32,6,2,6,159,9666
2010,948175,"Counted","Manual count","West Midlands","Sandwell",C,CU,400107,286618,52.477491663,-1.999853129,7,31,5293,106,556,0,7,6,1,0,0,14,6000
2010,948178,"Counted","Manual count","West Midlands","Sandwell",U,UU,403169,287605,52.486356201,-1.954761463,5,3,1818,7,160,0,3,0,0,0,0,3,1991
2010,948179,"Counted","Manual count","West Midlands","Sandwell",U,UU,402805,295536,52.557656942,-1.960057619,26,13,547,0,74,0,4,2,0,0,0,6,640
2010,948184,"Counted","Manual count","West Midlands","Sandwell",U,UU,397475,294464,52.548020075,-2.038667030,1,1,92,1,6,0,0,0,0,0,0,0,100
2010,948186,"Counted","Manual count","West Midlands","Sandwell",U,UU,395938,285036,52.463253552,-2.061214566,3,6,1294,6,180,0,0,1,0,1,0,2,1488
2010,948189,"Counted","Manual count","West Midlands","Sandwell",U,UU,400767,285744,52.469634042,-1.990137486,2,2,749,2,99,1,3,7,0,0,0,11,863
2010,948193,"Counted","Manual count","West Midlands","Sandwell",U,UU,400060,295525,52.557564700,-2.000546594,5,1,326,0,53,0,0,1,0,0,0,1,381
2010,948195,"Counted","Manual count","West Midlands","Sandwell",U,UU,395796,293335,52.537859797,-2.063412292,10,2,233,4,37,0,2,1,0,0,0,3,279
2010,948196,"Counted","Manual count","West Midlands","Sandwell",U,UU,403320,293207,52.536716789,-1.952483820,1,2,939,13,107,0,2,0,0,0,0,2,1063
