h3_index,latitude,longitude,bike_amenities,car_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,needs_amenities,other_amenities,pet_amenity,public_transport,shops_amenities,social_amenities,study_amenity,water_amenities,work_amenity,parking_area,traffic_count,number_stations,number_plugs,charger_rating,highway,voltage,has_charging_station,distance_to_center
88be0e24c7fffff,-33.77809477142565,151.02669850501977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,nothing,11.0,132000.0,1,20.038765965254537
88be0e24c9fffff,-33.79486702892396,151.03520957179032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,2.0,66000.0,0,18.49347734021409
88be0e24cbfffff,-33.79374345588276,151.02434902705357,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,6850.407425561555,0.0,0.0,0.0,nothing,9.0,0.0,0,19.460424739764875
88be0e24cdfffff,-33.78760388017795,151.04181339339806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,21.0,66000.0,0,18.305463356858812
88be0e24d1fffff,-33.79149350519257,151.00262927523752,0.0,2.0,3.0,10.0,0.0,7.0,0.0,1.0,12.0,56.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,27408.273785875586,22551.708428246013,4.0,4.0,7 kW,52.0,0.0,1,21.40718589063606
88be0e24d3fffff,-33.79036712787169,150.99177006966377,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,580.0798103821246,24204.956521739132,0.0,0.0,nothing,39.0,33000.0,0,22.385876543268225
88be0e24d5fffff,-33.78423224344912,151.00923535743462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,4.0,0.0,0,21.172170274886867
88be0e24d7fffff,-33.783106495516684,150.99837690430653,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,16.0,0.0,0,22.13800740540069
88be0e24d9fffff,-33.799880443724085,151.00688251730182,0.0,0.0,2.0,6.0,1.0,0.0,1.0,1.0,28.0,44.0,1.0,31.0,1.0,3.0,1.0,0.0,0.0,0.0,12118.222222222223,0.0,0.0,nothing,92.0,0.0,0,20.69986904675806
88be0e24dbfffff,-33.79875437155071,150.99602211178762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,20502.90301977814,0.0,0.0,0.0,nothing,23.0,0.0,0,21.686870204182863
88be0e24ddfffff,-33.79261894791765,151.01348892795167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18133.39025011136,6944.5028571428575,0.0,0.0,nothing,26.0,0.0,0,20.431865562070623
88be0e24e1fffff,-33.76356901853648,151.0399037570459,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1129.489653620871,0.0,8.0,0.0,nothing,20.0,132000.0,1,19.84508059111381
88be0e24e3fffff,-33.762446091068774,151.02904711740752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,nothing,0.0,132000.0,1,20.748883237349045
88be0e24e5fffff,-33.75630555223365,151.0465047613937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,25222.1,2.0,0.0,nothing,26.0,132000.0,1,19.82508166206733
88be0e24e7fffff,-33.7551832529461,151.03564887549226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,nothing,7.0,132000.0,1,20.70491020073291
88be0e24e9fffff,-33.77195471349604,151.04415950956857,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,652.307429874334,0.0,15.0,0.0,nothing,25.0,132000.0,1,19.000049505723933
88be0e24ebfffff,-33.770832091772576,151.033301671618,1.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,18318.66183394561,0.0,8.0,0.0,nothing,32.0,132000.0,1,19.91649214229358
88be0e24edfffff,-33.764691012020215,151.05076084090513,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,6199.751633685441,21101.35238095238,0.0,0.0,nothing,26.0,0.0,0,18.95235959506331
88be0e2501fffff,-33.72556415826556,151.1337607417986,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,15.0,0.0,0,17.263030571826366
88be0e2503fffff,-33.7244496617767,151.12290643001666,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,32.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1447.654421072048,18576.38629283489,0.0,0.0,nothing,21.0,0.0,0,17.839655040463935
88be0e2505fffff,-33.718295214047956,151.14035147919284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1725.5376542223516,0.0,0.0,0.0,nothing,13.0,0.0,0,17.73823857289843
88be0e2507fffff,-33.71718134324002,151.12949792496465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,287.81890771708566,0.0,0.0,0.0,nothing,11.0,0.0,0,18.271733709219646
88be0e2509fffff,-33.7339469023889,151.13802442984718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1702.313321396246,0.0,0.0,0.0,nothing,9.0,0.0,0,16.254510776037858
88be0e250bfffff,-33.73283271378627,151.12716892294102,0.0,5.0,0.0,10.0,2.0,0.0,0.0,1.0,33.0,32.0,0.0,15.0,4.0,2.0,0.0,0.0,0.0,16037.175300137644,0.0,0.0,0.0,nothing,37.0,0.0,0,16.83525380983957
88be0e250dfffff,-33.726677721128304,151.1446154907962,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1702.1839324867606,0.0,0.0,0.0,nothing,10.0,0.0,0,16.72798543728166
88be0e2511fffff,-33.73060153527749,151.10545922314736,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,12920.267410345252,0.0,0.0,0.0,nothing,19.0,0.0,0,18.111374442996507
88be0e2513fffff,-33.72948454569462,151.09460503176513,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,22832.694000983418,0.0,3.0,3.0,kW,1.0,0.0,1,18.79896713623704
88be0e2515fffff,-33.72333423182307,151.11205255620303,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,15.0,0.0,0,18.453959156694133
88be0e2517fffff,-33.72221786856624,151.1011991211101,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,6.0,1.0,18.0,2.0,1.0,0.0,0.0,0.0,7811.505297893965,30806.428571428572,0.0,0.0,nothing,32.0,0.0,0,19.102305707561626
88be0e2519fffff,-33.73898513147919,151.10972019619382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3577.8229226867397,0.0,0.0,0.0,nothing,0.0,0.0,0,17.122690174893084
88be0e251bfffff,-33.737868449009525,151.09886480890705,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,14.0,1.0,0.0,2.0,0.0,0.0,15285.77634873174,0.0,0.0,0.0,nothing,21.0,0.0,0,17.819693804590393
88be0e251dfffff,-33.731717591361964,151.1163138537902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,17.0,0.0,0,17.455564222025185
88be0e2521fffff,-33.70264354137902,151.14267767139168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8420.67075912447,0.0,0.0,0.0,nothing,3.0,0.0,0,19.26658883729553
88be0e2523fffff,-33.701529988291185,151.1318260691753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584.418904210631,0.0,0.0,0.0,nothing,0.0,0.0,0,19.75871948387125
88be0e2525fffff,-33.695374059088024,151.14926592305406,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3961.044425757247,0.0,2.0,0.0,nothing,9.0,330000.0,1,19.822808206185094
88be0e2527fffff,-33.694261131113066,151.13841507840607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,20.276076473156742
88be0e2529fffff,-33.71102588165014,151.1469411352155,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1392.393567995123,0.0,0.0,0.0,nothing,9.0,0.0,0,18.257175154242187
88be0e252bfffff,-33.70991263626858,151.13608833872578,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1833.047069586046,0.0,0.0,0.0,nothing,3.0,0.0,0,18.748483383596312
88be0e252dfffff,-33.70375616158882,151.15352970995846,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3059.500493420872,0.0,0.0,0.0,nothing,0.0,0.0,0,18.816223300050737
88be0e2531fffff,-33.7076833464456,151.1143840571671,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,3765.4352736699643,19338.41778975741,0.0,0.0,nothing,25.0,0.0,0,19.850211225425852
88be0e2533fffff,-33.70656730232691,151.10353257360242,1.0,20.0,1.0,34.0,13.0,2.0,2.0,2.0,22.0,64.0,0.0,15.0,2.0,5.0,0.0,0.0,0.0,37633.69936409943,14824.666666666666,4.0,4.0,22 kW,99.0,132000.0,1,20.454211696455605
88be0e2535fffff,-33.700415502486415,151.1209749040615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,1.0,0.0,0,20.289574159817423
88be0e2537fffff,-33.69930008412603,151.11012417680226,1.0,0.0,2.0,4.0,9.0,2.0,0.0,0.0,10.0,28.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,23202.137414027846,0.0,0.0,0.0,nothing,64.0,132000.0,0,20.85619396020671
88be0e2539fffff,-33.7160665391628,151.11864480816527,0.0,2.0,0.0,14.0,3.0,1.0,1.0,0.0,38.0,18.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,14065.80307360198,0.0,0.0,0.0,nothing,43.0,0.0,0,18.844672602052142
88be0e253bfffff,-33.71495080197772,151.10779212954705,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,6.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4414.427281628237,20027.58752166378,2.0,2.0,kW,33.0,0.0,1,19.453568184989727
88be0e253dfffff,-33.70879845781331,151.12523597912556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,8.0,0.0,0,19.280589714218745
88be0e2541fffff,-33.74344252118758,151.15314612829113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,668.3422845363048,18550.223021582733,1.0,0.0,nothing,15.0,132000.0,1,14.707456193345683
88be0e2543fffff,-33.74232957510895,151.1422889893303,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,13.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,9616.661210333645,25335.044776119405,0.0,0.0,nothing,36.0,0.0,0,15.2462128397886
88be0e2545fffff,-33.73617247748415,151.15973675391345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,10.0,0.0,0,15.229546433569757
88be0e2547fffff,-33.73506015700855,151.1488803737557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1589.1953679597368,0.0,0.0,0.0,nothing,10.0,0.0,0,15.71772444834324
88be0e2549fffff,-33.75182481316427,151.1574127546224,1.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,13.0,4.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,10927.375061401008,0.0,0.0,0.0,nothing,21.0,0.0,0,13.697181417865979
88be0e254bfffff,-33.750712175924605,151.14655442046785,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,23158.42048531253,15212.044973544973,2.0,3.0,"22 kW, 7 kW",39.0,0.0,1,14.238186168191756
88be0e254dfffff,-33.744554532765385,151.16400370328748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,353.70310355296283,0.0,3.0,0.0,nothing,3.0,132000.0,1,14.22062102367647
88be0e2551fffff,-33.748484097516354,151.12483906263796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10538.802070538011,0.0,0.0,0.0,nothing,0.0,0.0,0,15.463365491893711
88be0e2553fffff,-33.747368656670325,151.11398204046944,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,20.0,17.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,2376.0396879888285,0.0,0.0,0.0,nothing,36.0,0.0,0,16.13666794799075
88be0e2555fffff,-33.74121569469048,151.13143228715833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,82.92292400855244,0.0,0.0,0.0,nothing,6.0,0.0,0,15.83158827791699
88be0e2557fffff,-33.740100880093415,151.12057602252852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,1505.2943341079776,0.0,0.0,0.0,nothing,9.0,0.0,0,16.458606316303026
88be0e2559fffff,-33.756867243129705,151.12910297433854,0.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,9.0,13.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,5068.58850048036,0.0,0.0,0.0,nothing,31.0,0.0,0,14.470198283513776
88be0e255bfffff,-33.75575211034984,151.11824475619434,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,9.0,0.0,0,15.153829549190583
88be0e255dfffff,-33.74959860398825,151.1356965228885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13144.1316291585,0.0,0.0,0.0,nothing,12.0,0.0,0,14.828810016961189
88be0e2561fffff,-33.720520155211425,151.16205989692529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,23.0,0.0,0,16.804345910677778
88be0e2563fffff,-33.71940815142541,151.15120547009727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,1.0,0.0,0,17.247850318429343
88be0e2565fffff,-33.71324957254827,151.16864803585358,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,828.6006634565758,0.0,0.0,0.0,nothing,3.0,0.0,0,17.410497221924473
88be0e2567fffff,-33.71213819379697,151.1577943678423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1572.9702164809623,0.0,0.0,0.0,nothing,3.0,0.0,0,17.810044248896567
88be0e2569fffff,-33.728902045331104,151.166326297427,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,10453.851332672146,17873.508771929824,0.0,0.0,nothing,61.0,0.0,0,15.799222151064601
88be0e256bfffff,-33.72779035020378,151.15547067625667,4.0,4.0,0.0,17.0,5.0,0.0,1.0,1.0,14.0,26.0,0.0,9.0,1.0,6.0,0.0,0.0,0.0,23862.63308841716,0.0,1.0,2.0,22 kW,41.0,0.0,1,16.238632913497533
88be0e256dfffff,-33.721631225245275,151.1729147589239,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,5043.900374793236,0.0,0.0,0.0,nothing,27.0,0.0,0,16.411529478553174
88be0e2581fffff,-33.71774308574687,151.05778978298858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,nothing,0.0,132000.0,1,21.973523404598232
88be0e2583fffff,-33.71662205840595,151.04693855277966,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,23468.93511159131,0.0,3.0,0.0,nothing,22.0,132000.0,1,22.747628838030682
88be0e2585fffff,-33.71047852539518,151.06438581192606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,nothing,0.0,132000.0,1,22.186932490772776
88be0e2587fffff,-33.70935812510012,151.05353533549226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,7.0,132000.0,1,22.931402308610515
88be0e2589fffff,-33.726127977576496,151.06204510070452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,132000.0,1,21.02053297807855
88be0e258bfffff,-33.725007255622096,151.05119267388633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,nothing,14.0,132000.0,1,21.804991287082515
88be0e258dfffff,-33.71886318059598,151.0686414556777,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,34.0,7.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,12853.304129860177,0.0,0.0,0.0,nothing,10.0,0.0,0,21.219579192084264
88be0e2591fffff,-33.72276301381782,151.02948915006283,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,7434.568340383277,0.0,0.0,0.0,nothing,12.0,0.0,0,23.426655755136157
88be0e2593fffff,-33.72163949429441,151.0186380545602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,2172.95150801924,0.0,0.0,0.0,nothing,16.0,66000.0,0,24.260332410753712
88be0e2595fffff,-33.71550009873619,151.03608776580225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3193.8965036136783,0.0,0.0,0.0,nothing,9.0,0.0,0,23.53990459796779
88be0e2597fffff,-33.71437720690077,151.02523742280746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2172.8956759002745,0.0,0.0,0.0,nothing,10.0,66000.0,0,24.348575095029215
88be0e2599fffff,-33.731148752310446,151.0337417473289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,15.0,132000.0,1,22.512302283210627
88be0e259bfffff,-33.73002553739915,151.0228894544415,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,11546.083369291198,19859.95238095238,2.0,0.0,nothing,49.0,66000.0,1,23.356698003557433
88be0e259dfffff,-33.7238856009815,151.04034069008858,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,16.0,1.0,2.0,0.0,0.0,0.0,26676.86408667006,8673.235867446394,15.0,4.0,22 kW,35.0,132000.0,1,22.6076566816966
88be0e25a1fffff,-33.694829088362674,151.06672566134333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,23.4259867342704
88be0e25a3fffff,-33.69370900965199,151.05587713462964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,nothing,0.0,132000.0,1,24.1321445498874
88be0e25a7fffff,-33.68644453373168,151.06247143174247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,132000.0,1,24.41032102705266
88be0e25a9fffff,-33.70321357508336,151.07098076078918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,22.443939013159447
88be0e25abfffff,-33.70209380158025,151.06013103831668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,nothing,0.0,132000.0,1,23.157934901179374
88be0e25adfffff,-33.69594823532777,151.07757462966853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nothing,0.0,0.0,0,22.74306556760068
88be0e25b1fffff,-33.69985145891656,151.03843292057658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.8092640601644,0.0,0.0,0.0,nothing,1.0,0.0,0,24.64893520762878
88be0e25b3fffff,-33.69872889008194,151.0275845268107,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,31603.683133747116,0.0,1.0,2.0,7 kW,1.0,66000.0,1,25.422240796716583
88be0e25b5fffff,-33.6925879993584,151.04502905027837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,nothing,0.0,132000.0,1,24.85955704550434
88be0e25b7fffff,-33.691466057644845,151.03418140904014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6636.807598021346,0.0,0.0,0.0,nothing,8.0,0.0,0,25.60641108411307
88be0e25b9fffff,-33.70823679267051,151.04268530174977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,nothing,0.0,132000.0,1,23.695824401652416
88be0e25bbfffff,-33.70711452826942,151.03183571144962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10651.921179670739,0.0,0.0,0.0,nothing,6.0,0.0,0,24.478327688389644
88be0e25bdfffff,-33.70097309613703,151.0492817579955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3694.6706629403866,0.0,3.0,0.0,nothing,0.0,132000.0,1,23.893580368880883
88be0e25c1fffff,-33.73563228315172,151.07715535448787,0.0,2.0,1.0,5.0,0.0,0.0,4.0,1.0,11.0,30.0,0.0,12.0,2.0,3.0,0.0,0.0,0.0,10998.114645635205,2529.1111111111113,1.0,1.0,22 kW,35.0,0.0,1,19.29801992040667
88be0e25c3fffff,-33.73451280008812,151.06630128886013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,16316.529617233246,0.0,20.0,2.0,18 kW,22.0,132000.0,1,20.073128952915777
88be0e25c5fffff,-33.72836662277531,151.08375128039583,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,7.0,10.0,0.0,23.0,0.0,3.0,0.0,0.0,0.0,29015.991177899963,8408.985714285714,2.0,3.0,kW,54.0,0.0,1,19.51498076490531
88be0e25c7fffff,-33.72724776668179,151.07289796979163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2581.8504989964295,0.0,17.0,0.0,nothing,4.0,132000.0,1,20.256399453497757
88be0e25c9fffff,-33.74401672950485,151.0814136099865,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19361.421879698526,0.0,0.0,0.0,nothing,8.0,11000.0,0,18.3451947134198
88be0e25cbfffff,-33.74289755278084,151.07055834767553,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11307.356264264045,27704.72680412371,6.0,0.0,nothing,20.0,132000.0,1,19.132142973229854
