h3_index,bike_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,other_amenities,pet_amenity,social_amenities,water_amenities,parking_area,traffic_count,highway,public_transport,voltage,car_amenities,needs_amenities,shops_amenities,study_work_amenity,latitude,longitude,distance_to_center,number_stations,number_plugs,charger_rating,charger_rating_float,has_charging_station
88be081b4dfffff,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1703274.6360144275,0.0,28.0,1.0,0.0,0.0,3.0,0.0,0.0,-34.033540499664475,150.73384263706737,47.597487025475914,0.0,0.0,nothing,0.0,0
88be081b51fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.037325254441924,150.6945464424497,51.12167229517309,0.0,0.0,nothing,0.0,0
88be081b53fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24150.041858496552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.03617010480877,150.68366430585002,52.01364061798069,0.0,0.0,nothing,0.0,0
88be081b59fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.41780960892,512258.5154639175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.04572233314203,150.6987795222204,51.10590620673396,0.0,0.0,nothing,0.0,0
88be081b5bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24150.041858496552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.04456748400885,150.68789617182247,51.98830022110828,0.0,0.0,nothing,0.0,0
88be081b61fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,701545.4016135191,0.0,45.0,0.0,0.0,0.0,5.0,0.0,0.0,-34.009503842924424,150.73201633318064,46.8038927551749,0.0,0.0,nothing,0.0,0
88be081b63fffff,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,225569.3551187271,0.0,31.0,0.0,5387.755102040816,0.0,15.0,0.0,0.0,-34.008352189363315,150.721136696052,47.712018748603754,0.0,0.0,nothing,0.0,0
88be081b65fffff,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,595859.2887409064,0.0,70.0,8.0,0.0,0.0,16.0,0.0,0.0,-34.00225890416601,150.7386604465431,45.961895955394894,9.0,9.0,kW,1.0,1
88be081b67fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,3463.5568513119533,0.0,25.0,0.0,0.0,-34.0011078889659,150.72778155265382,46.87537324023111,0.0,0.0,nothing,0.0,0
88be081b69fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2393.798529382275,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.01789972125116,150.73625198629352,46.75413143544519,0.0,0.0,nothing,0.0,0
88be081b6bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2393.798529382275,0.0,5.0,0.0,5387.755102040816,0.0,0.0,0.0,0.0,-34.01674836879798,150.72537113698942,47.65246463506609,0.0,0.0,nothing,0.0,0
88be081b6dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,-34.010654556954925,150.74289643889077,45.90014615570383,0.0,0.0,nothing,0.0,0
88be084001fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121141.33333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.68600251617566,150.7541253213201,46.78256562313634,0.0,0.0,nothing,0.0,0
88be084003fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197090.8888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.68485544604841,150.7432867848538,47.743772821052566,0.0,0.0,nothing,0.0,0
88be084005fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.67875558596685,150.7607422514803,46.590673940965665,0.0,0.0,nothing,0.0,0
88be084009fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506725.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.694395823607046,150.75834705516817,46.02970832915125,0.0,0.0,nothing,0.0,0
88be08400bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147733.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.693249048837096,150.74750731629274,46.99543559916296,0.0,0.0,nothing,0.0,0
88be08400dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175802.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.6871486584602,150.7649643212314,45.82357465973973,0.0,0.0,nothing,0.0,0
88be084011fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17316.738744110116,1254903.6111111112,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-33.69095271536933,150.72582923125177,48.93258012087212,0.0,0.0,nothing,0.0,0
88be084013fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235038.94444444447,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.68980315701075,150.7149908865781,49.90377439233041,0.0,0.0,nothing,0.0,0
88be084015fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56229.31766173337,1149510.5555555555,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.683707448247766,150.73244871257847,48.70706396878782,0.0,0.0,nothing,0.0,0
88be084017fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666401.7222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.68255852294329,150.7216111052398,49.6723167653271,0.0,0.0,nothing,0.0,0
88be084019fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369282.6666666667,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.699346847707616,150.73004822319672,48.20264123486382,0.0,0.0,nothing,0.0,0
88be08401bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,132184.11111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.69819758392658,150.71920867535775,49.17785643390717,0.0,0.0,nothing,0.0,0
88be08401dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031370.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.69210134603469,150.73666804140527,47.963098158697264,0.0,0.0,nothing,0.0,0
88be084027fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.65472240441431,150.75891589391154,48.007811307663474,0.0,0.0,nothing,0.0,0
88be084031fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.66806806042177,150.7348483197787,49.26843107483598,0.0,0.0,nothing,0.0,0
88be084039fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.676461783076675,150.7390671194227,48.50158394603379,0.0,0.0,nothing,0.0,0
88be08403bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11566.222222222224,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.675313490575384,150.72823024961173,49.460451299895325,0.0,0.0,nothing,0.0,0
88be084041fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4373.1778425655975,0.0,0.0,0.0,0.0,-33.703934620612095,150.773411059863,44.318567111328946,0.0,0.0,nothing,0.0,0
88be084043fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,350128.0,0.0,1.0,1457.725947521866,0.0,0.0,0.0,0.0,-33.70278907005781,150.7625696553925,45.28684918083012,0.0,0.0,nothing,0.0,0
88be084045fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4373.1778425655975,0.0,0.0,0.0,0.0,-33.696686588372756,150.7800279218979,44.10457265512024,0.0,0.0,nothing,0.0,0
88be084047fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289557.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.695541670175295,150.76918725728538,45.06604192477017,0.0,0.0,nothing,0.0,0
88be08404bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4373.1778425655975,0.0,0.0,0.0,0.0,-33.71118225502793,150.7667931222139,44.554489085638856,0.0,0.0,nothing,0.0,0
88be08404dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.70507924243667,150.78425292662516,43.352315276840486,0.0,0.0,nothing,0.0,0
88be084051fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,57752.9148882618,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,-33.708888959952496,150.74510929752242,46.50523717494318,0.0,0.0,nothing,0.0,0
88be084053fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39076.77963906097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.70774091945826,150.73426808129554,47.482952724712774,0.0,0.0,nothing,0.0,0
88be084055fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268874.6666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.70164259094278,150.75172871396032,46.25703286640612,0.0,0.0,nothing,0.0,0
88be084057fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8851.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.700495183436246,150.74088823631297,47.22899987280326,0.0,0.0,nothing,0.0,0
88be084059fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.71728267508346,150.7493312252546,45.792300924224435,0.0,0.0,nothing,0.0,0
88be08405bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,36408.24487230414,0.0,29.0,0.0,0.0,0.0,8.0,0.0,0.0,-33.71613493012129,150.73848880576918,46.77398851527174,0.0,0.0,nothing,0.0,0
88be08405dfffff,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,9185.000364726431,2954.6666666666665,5.0,1.0,0.0,0.0,1.0,0.0,0.0,-33.71003607186552,150.7559509780774,45.529048777186745,0.0,0.0,nothing,0.0,0
88be084061fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11702.4610269798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.68104567824568,150.78241923514673,44.68984351778839,0.0,0.0,nothing,0.0,0
88be084063fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.679901096017176,150.7715805122354,45.63891933966334,0.0,0.0,nothing,0.0,0
88be084065fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.6737970872286,150.78903361128667,44.535005659114375,0.0,0.0,nothing,0.0,0
88be084067fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5851.230513489901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.672653136792945,150.77819562826582,45.4760043521799,0.0,0.0,nothing,0.0,0
88be084069fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4373.1778425655975,0.0,0.0,0.0,0.0,-33.68943815882493,150.7866437084043,43.912826648346986,0.0,0.0,nothing,0.0,0
88be08406dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.725947521866,0.0,0.0,0.0,0.0,-33.68218933248364,150.79325841946806,43.743622021485194,0.0,0.0,nothing,0.0,0
88be084085fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.67071105082256,150.6848874292112,53.31577934632775,0.0,0.0,nothing,0.0,0
88be084087fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.66955812429834,150.67405289254674,54.284042218743075,0.0,0.0,nothing,0.0,0
88be084089fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-33.68634891747627,150.68247865289135,52.826675797315595,0.0,0.0,nothing,0.0,0
88be08408dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.67910618370585,150.6891010802983,52.57875352100123,0.0,0.0,nothing,0.0,0
88be084091fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9425.899343612857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.68288633483452,150.64997063535375,55.76182401939891,0.0,0.0,nothing,0.0,0
88be084095fffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.198250728863,0.0,0.0,0.0,0.0,-33.67564550305965,150.6565952666144,55.49922862551248,0.0,0.0,nothing,0.0,0
88be084099fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3848.396501457726,0.0,0.0,0.0,0.0,-33.691282521669386,150.6541812009037,55.05745164538427,0.0,0.0,nothing,0.0,0
88be08409dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.2973760932946,0.0,0.0,0.0,0.0,-33.6840414557756,150.6608061714972,54.78220350008113,0.0,0.0,nothing,0.0,0
88be0840a1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113199.33333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.655073196664674,150.68729532063884,53.85724838119478,0.0,0.0,nothing,0.0,0
88be0840a3fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924461.2222222222,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.65392061096927,150.67646272195526,54.815891185661854,0.0,0.0,nothing,0.0,0
88be0840a7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226398.66666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.64667818306539,150.68308306120124,54.62365521010939,0.0,0.0,nothing,0.0,0
88be0840abfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.66231585974381,150.68067464317045,54.061611952893,0.0,0.0,nothing,0.0,0
88be0840b1fffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,234936.34702478367,10780.888888888889,0.0,0.0,2886.2973760932946,0.0,1.0,0.0,0.0,-33.66000849554751,150.65900844555668,55.99215831338892,0.0,0.0,nothing,0.0,0
88be0840b5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1125.688233459462,768138.3333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-33.65276709952854,150.66563059179288,55.77643568693264,0.0,0.0,nothing,0.0,0
88be0840b7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76294.51313101716,0.0,0.0,0.0,2886.2973760932946,0.0,0.0,0.0,0.0,-33.6516126625133,150.65479893089562,56.738784351237705,0.0,0.0,nothing,0.0,0
88be0840bbfffff,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,10512.452929391857,0.0,0.0,0.0,1924.198250728863,5.0,6.0,0.0,0.0,-33.66724949254112,150.65238522655244,56.225237949401915,0.0,0.0,nothing,0.0,0
88be0840bdfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517482.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.661162640612595,150.66984130983136,55.02603746535261,0.0,0.0,nothing,0.0,0
88be0840c1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-33.69589627288706,150.69753097849502,51.13264386203707,0.0,0.0,nothing,0.0,0
88be0840c3fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.694744225969025,150.68669283096253,52.112050614212535,0.0,0.0,nothing,0.0,0
88be0840c9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.70429122818542,150.7017472260466,50.424362829766665,0.0,0.0,nothing,0.0,0
88be0840cdfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.69704739226302,150.70836959354193,50.15455261053813,0.0,0.0,nothing,0.0,0
88be0840d3fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3848.396501457726,0.0,0.0,0.0,0.0,-33.69967864999987,150.6583926315674,54.36270301789684,0.0,0.0,nothing,0.0,0
88be0840d5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3292689.1734110205,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.69359125167951,150.67585515168977,53.09269905883446,0.0,0.0,nothing,0.0,0
88be0840e1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-33.67301412430848,150.70655790615257,51.38436881504203,0.0,0.0,nothing,0.0,0
88be0840e9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.68140867030477,150.71077396358336,50.63941799272721,0.0,0.0,nothing,0.0,0
88be084101fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36504.73588531302,0.0,22.0,17.0,192.4198250728863,0.0,0.0,0.0,0.0,-33.63526568505499,150.8004212650192,45.8926113344991,0.0,0.0,nothing,0.0,0
88be084103fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211294.02381855715,0.0,9.0,11.0,1154.5189504373177,0.0,2.0,0.0,0.0,-33.63412303661952,150.78958790287405,46.79520234894773,0.0,0.0,nothing,0.0,0
88be084105fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315062.54498444626,0.0,9.0,11.0,1731.778425655977,0.0,0.0,0.0,0.0,-33.62801598643305,150.80703067350498,45.85335206790574,0.0,0.0,nothing,0.0,0
88be084107fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202056.1825608732,0.0,8.0,12.0,1154.5189504373177,0.0,0.0,0.0,0.0,-33.626873968662316,150.79619805131395,46.745698245207016,0.0,0.0,nothing,0.0,0
88be084109fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,-33.64365734238376,150.8046453443657,45.04600016717258,0.0,0.0,nothing,0.0,0
88be08410bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-33.64251498973435,150.79381078226575,45.95409491001541,0.0,0.0,nothing,0.0,0
88be08410dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,577.2594752186588,0.0,0.0,0.0,0.0,-33.63640740697859,150.81125508681453,44.99470909506406,0.0,0.0,nothing,0.0,0
88be084119fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267829.2608195944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.64861998943676,150.77636438367853,46.9594258093368,0.0,0.0,nothing,0.0,0
88be08411dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126551.9910965732,0.0,1.0,2.0,192.4198250728863,0.0,0.0,0.0,0.0,-33.64137171038267,150.78297668035748,46.86647801921053,0.0,0.0,nothing,0.0,0
88be084121fffff,2.0,0.0,4.0,0.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,606622.9035037193,0.0,49.0,5.0,0.0,3.0,7.0,1.0,0.0,-33.61237465222576,150.80941512630704,46.712252399013835,2.0,2.0,6 kW,6.0,1
88be084123fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.61123296925744,150.79858444336833,47.5884285398575,0.0,0.0,nothing,0.0,0
88be084125fffff,0.0,0.0,12.0,6.0,0.0,1.0,1.0,41.0,0.0,3.0,0.0,453984.1923925367,2218869.420560748,22.0,4.0,0.0,4.0,6.0,3.0,0.0,-33.6051244047765,150.81602205303213,46.7283581863247,0.0,0.0,nothing,0.0,0
88be084127fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19840.56022097888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.60398335190879,150.8051921100786,47.59343020788509,0.0,0.0,nothing,0.0,0
88be084129fffff,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,1635.5685131195337,0.0,0.0,0.0,12.0,-33.62076589438358,150.81363900780914,45.83637452831766,0.0,0.0,nothing,0.0,0
88be08412bfffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,165248.4911117062,0.0,24.0,11.0,0.0,0.0,0.0,1.0,0.0,-33.619624507026046,150.802807125763,46.71803522624544,0.0,0.0,nothing,0.0,0
88be08412dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2006433.4476266536,1664152.0654205608,16.0,6.0,673.469387755102,1.0,0.0,0.0,0.0,-33.61351540942169,150.82024626801768,45.84170377950716,0.0,0.0,nothing,0.0,0
88be084135fffff,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,278033.76760572055,0.0,5.0,2.0,0.0,1.0,6.0,0.0,0.0,-33.61009036068465,150.78775421994638,48.46992595738466,0.0,0.0,nothing,0.0,0
88be084137fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,85481.81618621545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-33.608946826675485,150.7769244567858,49.35645849166112,0.0,0.0,nothing,0.0,0
88be084141fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2915.451895043732,0.0,0.0,0.0,0.0,-33.65319006948563,150.81970651101668,43.296982038390624,0.0,0.0,nothing,0.0,0
88be084145fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4373.1778425655975,0.0,0.0,0.0,0.0,-33.64593926690352,150.82631584615794,43.24375992648335,0.0,0.0,nothing,0.0,0
88be084147fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,-33.64479876816277,150.81548036591167,44.142459620203965,0.0,0.0,nothing,0.0,0
88be084149fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2915.451895043732,0.0,0.0,0.0,0.0,-33.66158131044721,150.82393352234985,42.458681756850225,0.0,0.0,nothing,0.0,0
88be084151fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.65815603006075,150.79142263574852,45.21630535521276,0.0,0.0,nothing,0.0,0
88be084157fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148313.38357931637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.6497638999561,150.78719922515876,46.03771343735437,0.0,0.0,nothing,0.0,0
88be084159fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-33.6665481001967,150.79564691234717,44.4026628647552,0.0,0.0,nothing,0.0,0
88be08415bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.66540478130246,150.78480966940828,45.33506441500997,0.0,0.0,nothing,0.0,0
88be084161fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219765.3796281458,0.0,3.0,3.0,384.8396501457726,0.0,2.0,0.0,0.0,-33.63029724284268,150.82869729446833,44.084272607342626,1.0,1.0,kW,1.0,1
88be084163fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5483.965014577259,0.0,0.0,0.0,0.0,-33.629157077882425,150.8178637548049,44.966107131479035,0.0,0.0,nothing,0.0,0
88be084165fffff,0.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,636482.2937499672,0.0,8.0,7.0,0.0,1.0,1.0,1.0,0.0,-33.62304589053882,150.83530414685953,44.08995580372682,0.0,0.0,nothing,0.0,0
