h3_index,latitude,longitude,bike_amenities,car_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,needs_amenities,other_amenities,pet_amenity,public_transport,shops_amenities,social_amenities,study_amenity,water_amenities,work_amenity,parking_area,traffic_count,number_stations,highway,subway,voltage,has_charging_station,distance_to_center
88194ac245fffff,51.3855799421162,-0.07448263690499113,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,8147.511994012135,4680.181818181818,0.0,8.0,0.0,0.0,0,11.505102620664546
88194ac247fffff,51.37781814841083,-0.0702414064956973,4.0,1.0,1.0,14.0,2.0,0.0,0.0,0.0,7.0,39.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,17645.0,0.0,5.0,0.0,0.0,0,12.416628803186061
88194ac249fffff,51.38916372960528,-0.05440736198613719,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,9.0,9.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,13277.04150344659,20628.8064516129,0.0,7.0,0.0,0.0,0,11.59700026833514
88194ac24bfffff,51.38140206318034,-0.05016931970199132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4887.054599223828,680.7272727272727,0.0,0.0,0.0,0.0,0,12.507190407106027
88194ac24dfffff,51.39125307166562,-0.06656518574645431,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,4.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,8137.751839491984,3765.0,0.0,7.0,0.0,0.0,0,11.072021287616604
88194ac251fffff,51.36587753404935,-0.04169714322621223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,14.328549671862982
88194ac253fffff,51.358114672115384,-0.03746300792605603,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,21083.608625947356,0.0,0.0,18.0,0.0,400000.0,0,15.23961167568203
88194ac255fffff,51.36796728285028,-0.053848231000110346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,956.7595782473131,0.0,0.0,0.0,0.0,0.0,0,13.809644573885087
88194ac257fffff,51.360204555821845,-0.049611851717192124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2973.896472183441,0.0,0.0,0.0,0.0,400000.0,0,14.722255112819301
88194ac259fffff,51.37154930832711,-0.03378140972405192,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,13.974097662957062
88194ac25bfffff,51.363786709715335,-0.02954821695517859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,14.88110331225139
88194ac25dfffff,51.37363999786635,-0.045932580300149094,3.0,0.0,0.0,13.0,6.0,0.0,0.0,1.0,4.0,40.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,14223.97435897436,0.0,9.0,0.0,0.0,0,13.417727147355896
88194ac261fffff,51.381991990305984,-0.09455887596464128,7.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,2.0,21.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,48827.30052182405,19905.67469879518,0.0,16.0,0.0,0.0,0,11.596076416325737
88194ac263fffff,51.374230070149686,-0.09031445817001715,25.0,5.0,1.0,54.0,1.0,0.0,0.0,0.0,57.0,29.0,0.0,26.0,0.0,2.0,2.0,0.0,0.0,32761.558291019217,24922.54054054054,0.0,47.0,0.0,0.0,0,12.495608553349658
88194ac265fffff,51.38407729403372,-0.10672085062887775,11.0,0.0,2.0,2.0,1.0,8.0,0.0,1.0,8.0,28.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,18053.059984038766,13463.32380952381,0.0,19.0,0.0,0.0,0,11.266223615468654
88194ac267fffff,51.37631551091358,-0.10247418678160887,30.0,12.0,2.0,32.0,5.0,0.0,0.0,7.0,25.0,78.0,0.0,39.0,8.0,5.0,1.0,0.0,1.0,96141.17315832102,34402.125,0.0,54.0,0.0,0.0,0,12.153130951406387
88194ac269fffff,51.38766726546339,-0.08664253751777985,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2917.2769500944914,5951.5,0.0,7.0,0.0,0.0,0,11.07455556422754
88194ac26bfffff,51.37990560823485,-0.08239906108030239,12.0,0.0,1.0,18.0,3.0,0.0,0.0,0.0,7.0,46.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,8805.538833924937,7586.5,0.0,10.0,0.0,0.0,0,11.981266526329321
88194ac26dfffff,51.38975351060919,-0.09880459877923309,4.0,0.0,0.0,2.0,0.0,14.0,1.0,0.0,6.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12703.601713771339,8269.756756756757,0.0,18.0,0.0,0.0,0,10.69880598396104
88194ac2a1fffff,51.308527102462584,-0.07645457696610408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,19.866171140469255
88194ac2a5fffff,51.31061161186938,-0.08859843238374547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.52442832902974
88194ac2adfffff,51.31629233546056,-0.08069175488605951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12458.76569581871,382.0,0.0,0.0,0.0,0.0,0,18.96801927164433
88194ac2c9fffff,51.33482370147279,-0.024768407131300477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3609.591382737765,0.0,0.0,0.0,0.0,0.0,0,17.973912100224435
88194ac2cdfffff,51.3369139878729,-0.03691052300907638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.460279116196894
88194ac2e1fffff,51.32765017393515,-0.0648753257594326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9466.098320895171,0.0,0.0,0.0,0.0,0.0,0,17.921411051906652
88194ac2e3fffff,51.319885465626875,-0.06064002757945569,2.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1076.0,0.0,0.0,0.0,0.0,0,18.828684979303773
88194ac2e5fffff,51.329736429826625,-0.07702159217279896,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,13288.216617727083,0.0,0.0,4.0,0.0,0.0,0,17.53095979525966
88194ac2e7fffff,51.32197185619211,-0.07278405264392983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.433044887162122
88194ac2e9fffff,51.33332728856096,-0.05696557433483487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.43515850955726
88194ac2ebfffff,51.32556284283752,-0.05273121668556399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.345549594251793
88194ac2edfffff,51.335414485095434,-0.06911192508008168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5027.830855165213,0.0,0.0,0.0,0.0,0.0,0,17.01476795353985
88194ac301fffff,51.37896503294613,-0.15904861224928343,11.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,24.0,20.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,61585.09271376214,0.0,0.0,20.0,0.0,0.0,0,12.105601472070086
88194ac303fffff,51.37120313913574,-0.15479332937414772,4.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,11.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,43546.16009021894,12105.806451612903,0.0,17.0,0.0,0.0,0,12.889819563352743
88194ac305fffff,51.38104413333585,-0.17121903903028368,2.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,7.0,16.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,6613.520526249194,220.5,0.0,1.0,0.0,0.0,0,12.101821981754961
88194ac307fffff,51.3732823785783,-0.16696150936720724,9.0,1.0,1.0,14.0,5.0,1.0,0.0,0.0,6.0,26.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,67382.87929389028,9935.0,0.0,19.0,0.0,0.0,0,12.851265745855882
88194ac309fffff,51.38464648321378,-0.15113468512267805,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15175.455633874933,0.0,4.0,1.0,0.0,275000.0,1,11.372977413914079
88194ac30bfffff,51.37688485156909,-0.14688034141835715,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2463.251946867244,0.0,0.0,1.0,0.0,0.0,0,12.172913913303212
88194ac30dfffff,51.38672652564876,-0.16330520306827706,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,25778.205134122392,0.0,5.0,4.0,0.0,275000.0,1,11.340691111629972
88194ac311fffff,51.36136038635774,-0.13837557526927172,5.0,0.0,0.0,7.0,2.0,4.0,0.0,0.0,9.0,25.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,6246.845344815481,20038.727272727272,0.0,15.0,0.0,0.0,0,13.814948370621293
88194ac313fffff,51.353597553564676,-0.13412515171358022,3.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,3082.99351471246,1420.0625,0.0,10.0,0.0,0.0,0,14.652332527506879
88194ac315fffff,51.36344084460446,-0.15053935388703732,11.0,3.0,0.0,18.0,2.0,5.0,0.0,0.0,5.0,49.0,0.0,12.0,1.0,6.0,0.0,0.0,0.0,38177.25212522683,20321.125,0.0,11.0,0.0,0.0,0,13.690033257325759
88194ac317fffff,51.355678149739184,-0.1462866852324047,12.0,3.0,0.0,17.0,5.0,9.0,0.0,0.0,9.0,71.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,28914.505142488742,19896.5,0.0,27.0,0.0,0.0,0,14.503600413165433
88194ac319fffff,51.36704141922542,-0.13046343672605737,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25523.714285714286,0.0,13.0,0.0,400000.0,0,13.143812845028398
88194ac31bfffff,51.35927884861129,-0.12621395243420716,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,2.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,8837.992291064626,12795.545454545454,0.0,11.0,0.0,400000.0,0,13.993952990208674
88194ac31dfffff,51.36912281915482,-0.142627304985754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4102.953343957079,0.0,0.0,5.0,0.0,0.0,0,12.987783121585567
88194ac321fffff,51.37743761348883,-0.19130433406644687,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14645.822378729506,12063.461538461539,1.0,1.0,0.0,275000.0,1,12.953753754008803
88194ac323fffff,51.369675736448436,-0.18704361919679693,4.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,9.0,13.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,18107.969164821276,7575.1,0.0,8.0,0.0,0.0,0,13.651610298994013
88194ac325fffff,51.37951360777718,-0.20347897771976955,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,54913.21031103966,173.0,4.0,9.0,0.0,275000.0,1,13.093420499564086
88194ac327fffff,51.3717518707986,-0.19921601570082179,8.0,1.0,0.0,11.0,1.0,0.0,1.0,0.0,6.0,19.0,1.0,23.0,0.0,2.0,0.0,0.0,0.0,79913.2482576714,23491.266666666666,0.0,7.0,0.0,0.0,0,13.751480801707268
88194ac329fffff,51.38312215214825,-0.1833916212358492,8.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,55909.68696989093,11499.628571428571,4.0,6.0,0.0,275000.0,1,12.161651162418801
88194ac32bfffff,51.37536053689261,-0.179131844439956,4.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6714.092249838386,15975.2,0.0,3.0,0.0,0.0,0,12.87267106104925
88194ac32dfffff,51.38519908879341,-0.19556635833949854,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,24167.085425634243,16945.615384615383,1.0,18.0,0.0,275000.0,1,12.284175961295015
88194ac331fffff,51.359836102576146,-0.17061621648718217,16.0,2.0,1.0,19.0,4.0,1.0,0.0,0.0,8.0,55.0,0.0,11.0,2.0,4.0,0.0,0.0,2.0,2910.3663669968487,0.0,0.0,4.0,0.0,0.0,0,14.363469495357634
88194ac333fffff,51.35207328428945,-0.16636036421857311,2.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,9.0,13.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,3638.5875601469634,120.58333333333333,0.0,15.0,0.0,0.0,0,15.13648748592876
88194ac335fffff,51.36191345805934,-0.18278421317432814,4.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,6.0,16.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,40021.19212375117,17724.46153846154,0.0,11.0,0.0,0.0,0,14.373632566627538
88194ac337fffff,51.354150778708686,-0.17852611544308528,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,1001.9700883259712,10251.2,0.0,0.0,0.0,0.0,0,15.116363189524323
88194ac339fffff,51.36552022276166,-0.16270528776400958,22.0,1.0,0.0,17.0,1.0,3.0,0.0,1.0,13.0,7.0,0.0,13.0,4.0,1.0,0.0,0.0,0.0,41166.18789862281,14411.5,1.0,13.0,0.0,0.0,1,13.620710627808574
88194ac33bfffff,51.357757666272896,-0.15845037366491047,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,8120.9283518020975,1538.875,0.0,16.0,0.0,0.0,0,14.40695758865547
88194ac33dfffff,51.36759852023956,-0.1748733763757362,9.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,4.0,14.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,2569.782595937668,8554.5,0.0,5.0,0.0,0.0,0,13.607844870339102
88194ac341fffff,51.3980876973669,-0.14747443989014922,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5332.378187784769,25968.88888888889,0.0,5.0,0.0,0.0,0,9.856464472141456
88194ac343fffff,51.390326729252166,-0.1432197280882942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11301.0,0.0,3.0,0.0,0.0,0,10.656060344775668
88194ac345fffff,51.400168542647386,-0.15964729657033846,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,35038.339458321956,18037.057142857142,0.0,18.0,0.0,0.0,0,9.83239292985885
88194ac347fffff,51.39240771370212,-0.1553903366546145,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8724.489438590716,23154.833333333332,0.0,7.0,0.0,0.0,0,10.591350484974518
88194ac349fffff,51.40376647651417,-0.13955751287593066,8.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,11.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,4462.573497698755,7963.526315789473,0.0,8.0,0.0,0.0,0,9.139493489640842
88194ac34bfffff,51.39600577093236,-0.13530374124721842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9.958218387441502
88194ac34dfffff,51.40584826389011,-0.15173045995937232,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,13989.917283673629,2266.818181818182,0.0,32.0,0.0,0.0,0,9.078274935341573
88194ac351fffff,51.38048315639531,-0.12680012021709386,3.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,4.0,8.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,387503.4136345057,0.0,6.0,24.0,0.0,275000.0,1,11.637795455477935
88194ac353fffff,51.37272124821322,-0.12255026970395792,7.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,16.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,220456.68236294398,183.0,7.0,11.0,0.0,400000.0,1,12.492997395738131
88194ac355fffff,51.38256535993256,-0.138966323997577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,54899.8466273017,0.0,7.0,4.0,0.0,275000.0,1,11.472594230093035
88194ac357fffff,51.374803589794766,-0.13471422706205313,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,115347.6825612572,19215.0,0.0,4.0,0.0,275000.0,0,12.302700213569244
88194ac359fffff,51.386161518827606,-0.11888498455223094,11.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,6.0,5.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,38446.7668698064,20564.208333333332,0.0,21.0,0.0,0.0,0,10.996707144846633
88194ac35bfffff,51.37839987319222,-0.1146360743043726,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,58242.049490513586,618.0,5.0,13.0,0.0,400000.0,1,11.865825215900657
88194ac35dfffff,51.388244664097215,-0.13105127721293827,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7077.233750678572,22375.333333333332,0.0,11.0,0.0,0.0,0,10.792066998686964
88194ac361fffff,51.39656643812592,-0.179738024760592,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,9.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0,13767.827743390622,14674.266666666666,0.0,9.0,0.0,0.0,0,10.679653005544088
88194ac363fffff,51.38880548664736,-0.17547787730929842,4.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,5.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,7826.663089840704,8896.736842105263,2.0,16.0,0.0,275000.0,1,11.376326221277454
88194ac365fffff,51.39864417691931,-0.19191510324807085,29.0,1.0,0.0,19.0,3.0,0.0,0.0,1.0,12.0,41.0,0.0,21.0,0.0,2.0,0.0,0.0,3.0,45791.61270193867,20214.25,1.0,44.0,1.0,0.0,1,10.83092748543479
88194ac367fffff,51.39088336561949,-0.18765270731969855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,9643.134968485463,919.8,0.0,11.0,0.0,0.0,0,11.479267675514752
88194ac369fffff,51.402248306183424,-0.17182231076259913,18.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,4.0,0.0,12.0,1.0,2.0,1.0,0.0,1.0,3586.2334080976307,21709.243902439026,2.0,27.0,0.0,275000.0,1,9.88659146877543
88194ac36bfffff,51.39448761685679,-0.16756310238724917,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,14155.117396335114,16343.291666666666,4.0,14.0,0.0,275000.0,1,10.5992622483895
88194ac36dfffff,51.40432698738466,-0.18399948194079752,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,16.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9787.909737000948,0.0,2.0,0.0,0.0,275000.0,1,10.017809795518525
88194ac84bfffff,51.33084802337442,-0.3312645691483292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,132000.0,1,22.588036266720405
88194ac85dfffff,51.32308424759535,-0.3269832752203743,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7128.461432458109,20519.333333333332,0.0,0.0,0.0,0.0,0,23.06422962833439
88194aca01fffff,51.353645955812055,-0.299650787554854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,275000.0,1,19.228726087088546
88194aca03fffff,51.345883219535516,-0.2953732242550587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,275000.0,1,19.708088606411167
88194aca05fffff,51.3557108707671,-0.31183559512818043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,60995.976087070296,0.0,0.0,4.0,0.0,0.0,0,19.62085025821635
88194aca07fffff,51.3479482774639,-0.3075557849529547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6429.66353258577,0.0,2.0,1.0,0.0,275000.0,1,20.06840275974353
88194aca09fffff,51.359342430766965,-0.29174475565319963,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1171.8765184715373,2419.25,3.0,3.0,0.0,275000.0,1,18.389150579983628
88194aca0dfffff,51.36140828895125,-0.3039296642951039,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,5102.205471517236,8012.916666666667,0.0,15.0,0.0,0.0,0,18.781611291061736
88194aca21fffff,51.352075134040035,-0.331927341608215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.88178463175386
88194aca23fffff,51.34431242426609,-0.327644351560682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220760.7592738322,0.0,5.0,1.0,0.0,275000.0,1,21.29972447804951
88194aca29fffff,51.35777469904158,-0.3240225483044032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.04394229621229
88194aca2bfffff,51.35001224916155,-0.31974049091591433,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,369798.6825467495,0.0,0.0,0.0,0.0,0.0,0,20.460222716408794
88194aca31fffff,51.334486139506815,-0.3111803182484549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.38582788807577
88194aca35fffff,51.33654931111348,-0.32336267584727724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,132000.0,1,21.74805814779974
88194aca39fffff,51.34018528107231,-0.303277288330608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11003.8,0.0,0.0,0.0,0.0,0,20.54687130455656
88194aca3dfffff,51.34224939585386,-0.31545974774965385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,260332.14321529822,19344.11111111111,2.0,2.0,0.0,275000.0,1,20.908180220378707
88194aca41fffff,51.37279951453031,-0.2881146978843569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,15222.93183764526,112427.0,0.0,8.0,0.0,0.0,0,17.103554670660763
88194aca43fffff,51.36503770219746,-0.2838376893460272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10559.547837415974,587.0,3.0,0.0,0.0,275000.0,1,17.549676685828185
88194aca45fffff,51.37486617282428,-0.30030195526095893,9.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,6.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,20236.667816303085,36908.50602409639,1.0,24.0,0.0,0.0,1,17.532141880265378
88194aca47fffff,51.36710450358271,-0.29602269851449764,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,4794.546528861604,3725.3333333333335,0.0,3.0,0.0,0.0,0,17.942510782426947
88194aca49fffff,51.37849332166311,-0.2802056625028553,20.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,9.0,17.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,36775.55440989163,25868.333333333332,0.0,44.0,0.0,0.0,0,16.264750114877494
88194aca4bfffff,51.37073176997253,-0.2759295887315613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,275000.0,1,16.710304939393772
