h3_index,bike_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,other_amenities,pet_amenity,social_amenities,water_amenities,parking_area,traffic_count,сharger_number,highway,public_transport,voltage,car_amenities,needs_amenities,shops_amenities,work_amenity,has_charging_station,usage_type,study_amenity,latitude,longitude,distance_to_center
88194adb45fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,832914.5454545454,0.0,11.0,16.0,0.0,1.0,5.0,7.0,0.0,0,nothing,0.0,51.52329945095341,-0.3048736152702154,16999.08660144807
88194adb47fffff,2.0,0.0,48.0,4.0,0.0,0.0,6.0,182.0,0.0,20.0,0.0,611336.0188205619,3104647.8181818184,0.0,28.0,17.0,0.0,6.0,38.0,23.0,0.0,0,nothing,0.0,51.51554530415738,-0.3005824669373239,16999.258460810324
88194adb49fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3723167.194280042,343691.125,0.0,29.0,10.0,0.0,3.0,5.0,4.0,0.0,0,nothing,0.0,51.52690992545826,-0.2847246708233043,16997.67410392951
88194adb4bfffff,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,9166.693557075689,2694549.0595238097,0.0,3.0,5.0,0.0,4.0,8.0,11.0,0.0,0,nothing,0.0,51.51915589401433,-0.2804367219247492,16997.845827842248
88194adb4dfffff,0.0,0.0,8.0,2.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,2449126.299791057,2881063.6666666665,0.0,6.0,21.0,64.1399416909621,1.0,7.0,5.0,0.0,0,nothing,0.0,51.52898210276731,-0.2969442982229762,16998.294335507897
88194adb51fffff,0.0,2.0,21.0,3.0,6.0,0.0,2.0,83.0,1.0,5.0,0.0,36819.9821999731,2926768.4416364734,0.0,43.0,9.0,0.0,2.0,48.0,8.0,2.0,0,nothing,0.0,51.503646604396295,-0.271864783986084,16998.188554611064
88194adb53fffff,0.0,1.0,15.0,1.0,0.0,0.0,0.0,107.0,0.0,1.0,0.0,2340595.809291493,1268655.7060942762,0.0,24.0,22.0,0.0,5.0,64.0,15.0,0.0,0,nothing,0.0,51.495891346995606,-0.2675807938230696,16998.359557319553
88194adb55fffff,0.0,0.0,10.0,4.0,0.0,0.0,0.0,48.0,0.0,5.0,0.0,218551.5603996766,3808865.411159421,0.0,6.0,15.0,0.0,4.0,24.0,7.0,0.0,0,nothing,0.0,51.50571922155876,-0.2840776325365398,16998.80934970839
88194adb57fffff,1.0,0.0,6.0,0.0,0.0,1.0,0.0,16.0,0.0,2.0,0.0,2795338.975867154,8067838.480416666,0.0,13.0,8.0,0.0,1.0,15.0,5.0,0.0,0,nothing,0.0,51.49796411009613,-0.2797913841078782,16998.98054016532
88194adb59fffff,0.0,1.0,40.0,1.0,1.0,0.0,2.0,125.0,0.0,5.0,0.0,228718.8790447419,4182743.6074385154,0.0,20.0,8.0,0.0,4.0,98.0,11.0,1.0,0,nothing,0.0,51.50932789209522,-0.2639371450013331,16997.39663902078
88194adb5bfffff,0.0,0.0,0.0,2.0,5.0,0.0,1.0,41.0,0.0,0.0,0.0,1013882.0107212696,1937879.447811448,0.0,8.0,8.0,0.0,0.0,24.0,6.0,0.0,0,nothing,0.0,51.50157289713328,-0.2596540944197744,16997.56769450814
88194adb5dfffff,0.0,0.0,24.0,3.0,0.0,0.0,3.0,82.0,0.0,3.0,0.0,781759.6202608736,4695997.305462388,0.0,24.0,13.0,0.0,1.0,61.0,11.0,0.0,0,nothing,0.0,51.51140145353144,-0.2761500931662112,16998.017311427382
88194adb61fffff,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1276553.58008658,0.0,17.0,14.0,0.0,3.0,3.0,8.0,0.0,0,nothing,0.0,51.519684787844575,-0.3250234737055748,17000.499348818517
88194adb63fffff,0.0,1.0,47.0,6.0,0.0,0.0,5.0,195.0,0.0,3.0,0.0,1423235.8548635426,950925.3105681818,0.0,40.0,20.0,0.0,13.0,23.0,22.0,3.0,0,nothing,0.0,51.511930526528566,-0.3207291267136166,17000.6713437656
88194adb65fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,130264.85611356595,1020848.490909091,0.0,8.0,18.0,0.0,2.0,2.0,6.0,0.0,0,nothing,0.0,51.52175289060751,-0.3372472131132346,17001.119694506375
88194adb67fffff,0.0,0.0,8.0,5.0,0.0,0.0,1.0,50.0,0.0,1.0,0.0,181771.3342876063,4319496.535867604,0.0,13.0,12.0,0.0,1.0,0.0,4.0,1.0,0,nothing,0.0,51.51399877737482,-0.3329506058166361,17001.291877638938
88194adb69fffff,0.0,0.0,6.0,2.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,82031.6517956608,3504459.8571428573,0.0,16.0,9.0,0.0,5.0,10.0,8.0,0.0,0,nothing,0.0,51.52536959143959,-0.3170953000987157,16999.706890148896
88194adb6bfffff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,153787.03066377316,2549163.515151515,0.0,14.0,9.0,0.0,2.0,4.0,8.0,0.0,0,nothing,0.0,51.51761559216406,-0.3128018914666481,16999.878937546393
88194adb6dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1615279.032346283,6124246.706493506,0.0,29.0,6.0,0.0,1.0,11.0,3.0,1.0,0,nothing,0.0,51.527438639148095,-0.3293191429774241,17000.327113287974
88194e6021fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,84035.0,0.0,1.0,13.0,0.0,0.0,0.0,2.0,0.0,0,nothing,0.0,51.60031121337417,0.2271016610255299,16962.77978364488
88194e6023fffff,0.0,0.0,6.0,1.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,585627.6528792997,3341498.226190476,0.0,28.0,13.0,510.2040816326531,0.0,2.0,3.0,0.0,0,nothing,0.0,51.59255953285076,0.2313067796905575,16962.947692192956
88194e6025fffff,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,36219.28413260429,3052507.5,0.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.602434280894755,0.2149389082394165,16963.39891218636
88194e6027fffff,0.0,0.0,2.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6007134.499167263,3616643.4791666665,0.0,31.0,13.0,0.0,2.0,1.0,0.0,0.0,0,nothing,0.0,51.59468273261632,0.2191462851035922,16963.567004828426
88194e602bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.59818707376024,0.2392622196227517,16962.16059349635
88194e602dfffff,0.0,0.0,4.0,1.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,300909.6851145994,35762.36363636363,0.0,7.0,5.0,0.0,0.0,2.0,4.0,0.0,0,nothing,0.0,51.60806249253842,0.2228952427903664,16962.611638777602
88194e6031fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6165.803528304026,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1,Public use,0.0,51.58268304847908,0.2476666429598681,16962.49580625103
88194e6033fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16760.071768580772,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1,Public use,0.0,51.57493043525969,0.2518669076905488,16962.66305804025
88194e6035fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,173869.29721813893,1170891.4285714286,0.0,14.0,2.0,0.0,0.0,15.0,0.0,0.0,0,nothing,0.0,51.58480745135043,0.2355105993422815,16963.115364350808
88194e6037fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40510.63636363636,0.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0,nothing,0.0,51.57705496925549,0.2397131205373086,16963.282800047484
88194e603bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.58055757500684,0.2598204926230175,16961.876186852012
88194e603dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506331.4285714286,0.0,2.0,2.0,1750.0,0.0,2.0,0.0,0.0,0,nothing,0.0,51.590435261440014,0.243465080456052,16962.32831804611
88194e6081fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4100953.208333333,4.0,0.0,2.0,483.5164835164835,0.0,0.0,0.0,0.0,1,Public use,0.0,51.54741714133241,0.2887473865781162,16961.92262466256
88194e6083fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4144377.0416666665,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0,nothing,0.0,51.53966267268272,0.2929379594142037,16962.088562920268
88194e6085fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1698860.4166666665,2.0,0.0,0.0,769.6793002915452,0.0,0.0,0.0,0.0,1,Public use,0.0,51.54954420371005,0.2766047501801581,16962.543039834334
88194e6087fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31759602.58333333,3.0,0.0,6.0,384.8396501457726,0.0,0.0,1.0,0.0,1,Public use,0.0,51.541789863946285,0.2807975760117263,16962.709161624938
88194e608bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288445.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.54528901133619,0.3008878295002757,16961.302148807103
88194e608dfffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,436369.0846551879,253572.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,nothing,0.0,51.55517121192415,0.284555519556734,16961.75644979827
88194e6095fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.53190780635729,0.297127238619453,16962.254264501105
88194e609dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695319.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.537534414247766,0.3050761497101958,16961.46790362775
88194e60a1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,457288.7117186546,1454648.878787879,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0,nothing,0.0,51.54604104257658,0.2565102318722521,16963.950176806047
88194e60a3fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764628.0,6.0,0.0,0.0,1154.5189504373177,0.0,0.0,0.0,0.0,1,Public use,0.0,51.53828656324403,0.260706269122614,16964.116429135225
88194e60a5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43754.73596044931,1854557.042929293,0.0,7.0,5.0,0.0,0.0,0.0,4.0,0.0,0,nothing,0.0,51.548165028752095,0.2443632721302092,16964.570593049903
88194e60a7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75242.7680001447,1040222.2954545454,2.0,0.0,3.0,769.6793002915452,0.0,0.0,1.0,0.0,1,Public use,0.0,51.54041067931186,0.2485615627985471,16964.737029153708
88194e60a9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.5516701978733,0.2644599208028924,16963.163394206265
88194e60abfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811443.0,6.0,0.0,2.0,1154.5189504373177,0.0,0.0,0.0,0.0,1,Public use,0.0,51.54391598744278,0.2686549999987394,16963.329699625614
88194e60adfffff,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,536709.1927633618,676207.3333333334,0.0,15.0,8.0,0.0,0.0,8.0,17.0,0.0,0,nothing,0.0,51.55379512322643,0.2523128989438499,16963.78368766207
88194e60b5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.53053168561124,0.2649010112497801,16964.282444579116
88194e60bdfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,260715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.53616137866532,0.2728487841989149,16963.49576827611
88194e60e1fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,191948.06651521445,1578049.0555555555,0.0,3.0,12.0,0.0,0.0,0.0,5.0,0.0,0,nothing,0.0,51.56505168767456,0.2682152133580984,16962.210086366114
88194e60e3fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30234.313780056207,1640442.5,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0,nothing,0.0,51.55729814508022,0.2724106294805891,16962.376681391244
88194e60e5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575098.7529344256,106088.77777777778,0.0,11.0,8.0,0.0,0.0,1.0,4.0,0.0,0,nothing,0.0,51.56717742216407,0.2560658752041314,16962.83007334299
88194e60e7fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716747.6958510408,577564.0,0.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,0,nothing,0.0,51.55942400957451,0.2602635460564212,16962.996852088538
88194e60ebfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.56292488407575,0.2803623577953334,16961.590038397793
88194e60edfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41803.64510286841,178651.22222222222,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,Public use,0.0,51.57280483111084,0.2640185012574216,16962.043254829496
88194e6101fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9317.872629498224,441892.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,nothing,0.0,51.616547791080535,0.1742220338105442,16965.08704500429
88194e6103fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60605.0539534515,820416.1428571428,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.60879704493278,0.178437489777834,16965.255927002538
88194e6105fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,nothing,0.0,51.61866642988857,0.1620482489562507,16965.705741429207
88194e6107fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.610915818116574,0.1662659652712678,16965.874807949425
88194e6109fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301966.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.622178554668686,0.1821791279618645,16964.299352454418
88194e610bfffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,818380.4285777023,1511737.5,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0,nothing,0.0,51.61442807734509,0.1863936261266157,16964.468286409883
88194e6111fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396777.0632484959,67888.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.59892591482698,0.1948187164744882,16964.805445099
88194e6113fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2223511.3125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.59117423039741,0.1990293097730905,16964.973669689967
88194e6115fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,36560.99971751943,2572979.3595238095,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0,nothing,0.0,51.60104589607964,0.1826516434393164,16965.424572500782
88194e6117fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,342235.6471462164,1172216.061904762,0.0,9.0,3.0,0.0,0.0,17.0,0.0,0.0,0,nothing,0.0,51.59329434490369,0.1868644953528415,16965.592981427642
88194e6119fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1363406.6666666667,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.604556275725585,0.2027739617668946,16964.01797900424
88194e611bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3304279.1666666665,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.596804860140466,0.2069835971972448,16964.18625583598
88194e611dfffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,376023.97219285945,717222.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,nothing,0.0,51.60667719727036,0.1906068221115349,16964.636983981873
88194e6121fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1527.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.615150138663346,0.1419163417662717,16967.112383154283
88194e6123fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235818.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.607399393273326,0.1461372755136557,16967.281582370502
88194e6125fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,353979.85185703926,1083175.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,nothing,0.0,51.617265684833995,0.1297382437836887,16967.731077178236
88194e6127fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270277.68727052544,2483385.625,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0,nothing,0.0,51.60951507482952,0.1339614382880452,16967.900461158722
88194e6131fffff,0.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,475822.9802037292,4173365.053030303,0.0,10.0,13.0,0.0,2.0,2.0,2.0,1.0,0,nothing,0.0,51.59753135257594,0.1625282926916693,16966.83141913947
88194e6133fffff,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,361346.3222217206,2725288.530357143,0.0,3.0,8.0,0.0,0.0,1.0,1.0,0.0,0,nothing,0.0,51.58977966663926,0.1667443603738164,16966.999960292265
88194e6135fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3509446.335227273,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.59964824454992,0.1503569054625281,16967.450544879866
88194e6137fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1189816.7272727273,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0,nothing,0.0,51.59189669287593,0.1545752321711365,16967.61927061079
88194e6139fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1033541.0333333332,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.60316480330233,0.1704823785966678,16966.04363792455
88194e613bfffff,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,28050.32608067175,2763632.2660714285,0.0,2.0,5.0,0.0,0.0,4.0,2.0,0.0,0,nothing,0.0,51.59541338582855,0.1746974894905647,16966.212231283083
88194e613dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5114.146387188534,669733.6818181819,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.60528263589893,0.1583109224524827,16966.662641253435
88194e6143fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.62780810875909,0.1901372476165588,16963.511730336162
88194e6151fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413184.0909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.61793617198261,0.2065202531912029,16963.062017880045
88194e6153fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,856668.0909090909,0.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0,nothing,0.0,51.61018542747761,0.2107302311210694,16963.230583179837
88194e6155fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,690336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.620057900417265,0.1943507875343366,16963.680716183004
88194e615bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158118.54545454544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,nothing,0.0,51.615813369961295,0.2186875244278909,16962.443257662224
88194e6181fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1772391.83956247,54136.0,0.0,5.0,4.0,0.0,2.0,2.0,2.0,0.0,0,nothing,0.0,51.562284124623915,0.2037028966736463,16966.26424999597
88194e6183fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,542762.7063672622,2792769.2045454546,0.0,2.0,5.0,0.0,0.0,2.0,3.0,0.0,0,nothing,0.0,51.55453056757331,0.2079092482046268,16966.431474997647
88194e6185fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5446563.599140289,5279884.616666666,0.0,35.0,9.0,0.0,1.0,0.0,3.0,0.0,0,nothing,0.0,51.56440369699137,0.1915449199020082,16966.884237124377
88194e6187fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,202815.7931875043,393486.6103896104,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0,nothing,0.0,51.556650271960265,0.1957535269991273,16967.051646330394
88194e6189fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49492.19038123675,1320922.6666666665,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0,nothing,0.0,51.567916769016925,0.211653288854229,16965.476923594062
88194e618bfffff,0.0,1.0,11.0,3.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,3533773.044888996,1171653.0277777778,0.0,23.0,12.0,0.0,0.0,1.0,7.0,0.0,0,nothing,0.0,51.56016348046809,0.215858683465488,16965.64420136891
88194e618dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,117178.0,0.0,1.0,8.0,0.0,1.0,0.0,2.0,0.0,0,nothing,0.0,51.57003728126495,0.1994952461794941,16966.09678806708
88194e6191fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,55202.72408801835,177021.0,0.0,6.0,0.0,384.8396501457726,0.0,7.0,1.0,0.0,0,nothing,0.0,51.544655703533174,0.2242655784016667,16965.97804620319
88194e6193fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,nothing,0.0,51.53690121591245,0.2284670798380218,16966.144613121007
88194e6195fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,555423.5330095083,1584223.1298701295,0.0,9.0,7.0,0.0,0.0,2.0,4.0,0.0,0,nothing,0.0,51.54677661049583,0.2121143013285525,16966.598463001177
88194e6197fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,181595.28862589417,410755.5,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,0,nothing,0.0,51.5390222537743,0.2163180566012316,16966.765213935698
88194e6199fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,230675.78054224903,3402333.25,0.0,2.0,3.0,2309.0379008746354,0.0,8.0,2.0,0.0,0,nothing,0.0,51.550287945373725,0.2322141212715027,16965.190948240797
88194e619bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,560875.7954545454,3.0,0.0,0.0,3078.717201166181,0.0,0.0,0.0,0.0,1,Public use,0.0,51.54253372627339,0.2364146657251263,16965.357568215182
88194e619dfffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,806942.5306513739,59490.67857142857,1.0,3.0,10.0,0.0,0.0,0.0,3.0,0.0,1,Taxi,0.0,51.55240979184596,0.2200627797960332,16965.811242262233
88194e61a1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2805641.765483088,1220305.625,0.0,4.0,7.0,0.0,0.0,9.0,3.0,0.0,0,nothing,0.0,51.56088646433138,0.1714355177579122,16968.291804320917
88194e61a3fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,579312.7153032431,1617115.0,0.0,1.0,5.0,0.0,0.0,24.0,0.0,0.0,0,nothing,0.0,51.553132903647686,0.1756473366288926,16968.459345088428
88194e61a5fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,940545.5912204128,6316565.416666666,0.0,9.0,6.0,0.0,0.0,4.0,0.0,0.0,0,nothing,0.0,51.563002951124794,0.159273230730722,16968.91179074498
88194e61a7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,580536.511445755,2809884.833333333,0.0,17.0,7.0,0.0,0.0,7.0,3.0,0.0,0,nothing,0.0,51.555249523468675,0.1634873055797291,16969.079515959314
88194e61a9fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2459670.4508893127,3307164.9166666665,0.0,14.0,15.0,204.08163265306123,1.0,0.0,4.0,0.0,0,nothing,0.0,51.566522196974894,0.1793847536538995,16967.504162637375
