h3_index,latitude,longitude,bike_amenities,car_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,needs_amenities,other_amenities,pet_amenity,public_transport,shops_amenities,social_amenities,study_amenity,water_amenities,work_amenity,parking_area,traffic_count,highway,voltage,сharger_number,has_charging_station,distance_to_center
8811819097fffff,55.24858082379296,37.111042650334376,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,64.50121042696794
8811819099fffff,55.255443978444,37.08672105629759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,64.61803136268864
881181909bfffff,55.260321870277004,37.09787850274823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,2.0,0.0,0.0,0,63.78841773820422
88118190a1fffff,55.21390010587151,37.09174581718566,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,68.47245685481731
88118190a9fffff,55.2173323445567,37.07959591932329,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,17363.98543642556,23432.645305200276,2.0,0.0,0.0,0,68.5141887229746
88118190c1fffff,55.235926334429934,37.04212799433805,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,2.0,220000.0,3.0,1,67.95195488989269
88118190c3fffff,55.240806655277275,37.05327075319004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,67.11627489127766
88118190c7fffff,55.23249947318701,37.054282521331096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,2.0,1,67.87105871885248
88118190c9fffff,55.239351606201446,37.02997272690476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,3.0,1,68.04367119377463
88118190cdfffff,55.2310454084012,37.030988904961355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,68.78900704271362
88118190d3fffff,55.258873169644346,37.07455914073822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,0.0,0,64.69360082375839
88118190d5fffff,55.24568637011472,37.06441718248753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,2.0,0.0,0.0,0,66.28202202925767
88118190d7fffff,55.25056547811337,37.07556728320029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,110000.0,2.0,1,65.4492539974471
88118190dbfffff,55.26230077006718,37.06239648085475,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8416.003566975058,23432.645305200276,0.0,0.0,0.0,0,64.78055316654269
88118190e3fffff,55.22076299417275,37.067445278144696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,220000.0,3.0,1,68.5667406199216
88118190e7fffff,55.212454729976464,37.068453855806176,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,63364.210051831964,23432.645305200276,2.0,220000.0,4.0,1,69.33641738108055
88118190ebfffff,55.22419205469899,37.05529389467465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,68.63008408884126
88118190edfffff,55.211005201157185,37.04516813484344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,1.0,1,70.2212474443
8811819181fffff,55.17578562691779,37.08462288079962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,3.0,1,72.43052037462843
8811819187fffff,55.172350345104775,37.09676078450142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146.42132447287,23432.645305200276,0.0,220000.0,4.0,1,72.41909040377719
881181918bfffff,55.18409543976659,37.083618272498825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,2.0,1,71.64033729321984
88118191b1fffff,55.17378665613507,37.120036942841146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,0.0,0,71.61982300861375
88118191b5fffff,55.16547501948133,37.12103436089031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,2.0,1,72.42706734738815
88118191b7fffff,55.17034721962009,37.13217500983225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,4.0,1,71.63377531464013
88118191bdfffff,55.168913475952,37.10889794487195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,2.0,1,72.41793809457538
88118191c9fffff,55.181203269355315,37.03707765593122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,73.34845532842914
88118191cbfffff,55.186081948105,37.04820471992132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,72.52637176148535
88118191d1fffff,55.19583749534298,37.07046983117113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,2.0,1,70.88714137543025
88118191d5fffff,55.187528525600136,37.07147722933342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,2.0,1,71.66794438283215
88118191d9fffff,55.19926838431849,37.058325648223416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,2.0,1,70.9312531775409
88118191dbfffff,55.20414623025082,37.06946204007183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,2.0,1,70.10992580573232
8811819285fffff,55.24961788449395,36.99350249223124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,2.0,1,68.383243701054
8811819287fffff,55.25450211990505,37.0046385926921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,67.53292987062039
8811819289fffff,55.26134031307506,36.98031808299016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,3.0,1,67.80598976977552
881181928dfffff,55.25303679818793,36.98134427330675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,3.0,1,68.51771965827805
88118192a1fffff,55.23789240550489,37.00668095838957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,68.99063157020315
88118192a3fffff,55.24277528848202,37.0178167200578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,3.0,1,68.14616031441149
88118192abfffff,55.24619738125248,37.00565997482417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,2.0,1,68.25937010397746
88118192b5fffff,55.24765756725534,37.02895615216621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,67.30286769540213
88118192b9fffff,55.25938575126219,37.01577836552903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,66.68365580403163
88118192bdfffff,55.25108063850582,37.01679774172168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,67.41249279072734
88118192d5fffff,55.269643590171846,36.97929149198806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,1.0,1,67.09952788695638
88118192e3fffff,55.24473304585705,36.98237006317171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,1.0,1,69.2345560340555
8811819401fffff,55.32625124515272,37.1487468583651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,4.0,1,55.83505752783922
8811819403fffff,55.331127317776826,37.15993648621014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,55.00107302776375
8811819405fffff,55.31794190939055,37.1497424390627,0.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,2.0,32603.918007044085,23432.645305200276,5.0,0.0,0.0,0,56.59176598023185
8811819407fffff,55.32281761251775,37.160930041273794,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,23432.645305200276,2.0,0.0,6.0,1,55.76091829646439
8811819409fffff,55.329683283392434,37.13656292167656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,7.0,1,55.92239652918884
881181940dfffff,55.32137455733263,37.13756091698873,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30043.228870906958,23432.645305200276,0.0,0.0,0.0,0,56.67079860179649
8811819411fffff,55.34431260840137,37.170137885249204,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,9994.689479556759,23432.645305200276,0.0,0.0,0.0,0,53.41109762698903
8811819413fffff,55.34918781676953,37.181336918225455,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,11956.828441289153,23432.645305200276,0.0,0.0,0.0,0,52.57759916050877
8811819415fffff,55.33600277437143,37.171129801492555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,3.0,1,54.1689299861629
881181941dfffff,55.33943678282642,37.15894254214497,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,54.24645465498711
8811819423fffff,55.31107183137044,37.17410322146055,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,2.0,49598.303334015225,23432.645305200276,5.0,0.0,0.0,0,56.472893342218185
8811819429fffff,55.30963233393903,37.150737630264786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,57.35350139450074
881181942bfffff,55.31450766739588,37.16192320756365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19045.08108341732,23432.645305200276,0.0,0.0,0.0,0,56.525780855172016
8811819431fffff,55.324256487445815,37.184305416653665,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,54.87635967383359
8811819433fffff,55.32912997237187,37.195502050378145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,6.0,1,54.0548502427579
8811819435fffff,55.31594556414928,37.185294141625384,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7325.289201264436,23432.645305200276,0.0,0.0,0.0,0,55.65245854549412
8811819437fffff,55.32081868026105,37.19648874676755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,3.0,1,54.83425598274741
8811819439fffff,55.327692699958504,37.17212132945736,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,3.0,1,54.93198052403894
881181943bfffff,55.332567170879194,37.183316304580984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,5.0,1,54.105044203886756
881181943dfffff,55.31938238550925,37.17311246937097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,15733.346648839743,23432.645305200276,2.0,0.0,0.0,0,55.700035984774594
8811819441fffff,55.328235070973534,37.113195616247864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,56.867762358775245
8811819443fffff,55.33311372721557,37.124378232240225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,56.022869149560464
8811819447fffff,55.324805611200674,37.125378642373185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,3.0,1,56.762819862523386
8811819449fffff,55.33166293663044,37.101011839645004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,2.0,1,56.98555036280046
881181944dfffff,55.323355801349834,37.102016686742274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,57.71405445942822
8811819453fffff,55.351177810836504,37.14575777701725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,4.0,1,53.59720364689253
8811819455fffff,55.33799176924294,37.13556453569086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,3.0,1,55.17944277508308
8811819457fffff,55.34286919622229,37.14675452757075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,3.0,1,54.337555280533564
8811819461fffff,55.30818865940946,37.127378288685286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,0.0,0,58.25885008096778
8811819465fffff,55.29987982432644,37.12837752532233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,1.0,1,59.014522975128166
8811819467fffff,55.30475638597168,37.13955573650697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,58.18310978914168
881181946bfffff,55.31649725514976,37.12637866111185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42068.301592177035,23432.645305200276,0.0,110000.0,0.0,0,57.508216131836726
8811819489fffff,55.36380973028605,37.2149561660677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23432.645305200276,0.0,0.0,0.0,0,50.089222439483585
881181948bfffff,55.36868246147802,37.22616996821095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,49.26415688989279
881181949bfffff,55.386738224191255,37.247630593777835,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,35000.0,1.0,1,46.844174881497
88118194a1fffff,55.34030496135625,37.241304036407655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,51.585966856856274
88118194a5fffff,55.331991957042874,37.24228222056221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,52.383704735032246
88118194adfffff,55.33543432025426,37.230094681708316,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,52.39412483830061
88118194b7fffff,55.3549131562817,37.274954243149324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,49.179008973876584
88118194c1fffff,55.36237273697957,37.19155139878554,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,50.98699629568974
88118194c3fffff,55.3672470762057,37.20275984735948,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,50.15405019555212
88118194c5fffff,55.35406240709636,37.19253964204211,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,51.74605298932865
88118194c9fffff,55.365807499047,37.179355980742365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,51.07190466465109
88118194cdfffff,55.357497778533165,37.18034664348849,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,51.82191460670391
88118194d3fffff,55.385305083886216,37.22420530310648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,35000.0,3.0,1,47.730467715373685
88118194d5fffff,55.37212079537602,37.21397199017836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,49.32318033550624
88118194d7fffff,55.37699389365462,37.22518782820975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5899.328719865179,23432.645305200276,0.0,0.0,0.0,0,48.49449761468922
88118194d9fffff,55.383867746384965,37.20078626684552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,35000.0,4.0,1,48.646273592305185
88118194dbfffff,55.38874219989621,37.21200248068289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,35000.0,6.0,1,47.808302953088884
88118194ddfffff,55.375557532267216,37.20177325049455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,49.39720089023985
88118194e7fffff,55.33887508785577,37.217906381015716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23432.645305200276,0.0,0.0,0.0,0,52.41875476696702
881181950bfffff,55.276391642174936,37.15471450467373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,60.446915044925944
8811819511fffff,55.286138734284755,37.17707315305413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72962.03072798903,23432.645305200276,0.0,0.0,0.0,0,58.81838937767774
8811819513fffff,55.29101135854888,37.18825799620011,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,793793.7662808268,23432.645305200276,4.0,0.0,0.0,0,58.007541205495826
8811819519fffff,55.28957639632116,37.164900376065056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,58.84852087887908
881181951bfffff,55.294450005411306,37.1760835630754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,58.0322497403338
8811819521fffff,55.24801951298036,37.16985456929447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,62.803184409110855
8811819527fffff,55.24457881106212,37.182015303713975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,2.0,0.0,0.0,0,62.80724765802657
881181952bfffff,55.25633136451742,37.168864505018114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,62.00464476935881
881181953dfffff,55.26120349248083,37.18003960239253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,61.20067232801481
8811819541fffff,55.27007582512988,37.12020441958236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,62.13428832861669
8811819543fffff,55.274951886488736,37.13137289190108,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18136.698404482057,23432.645305200276,1.0,0.0,0.0,0,61.30991673365052
8811819549fffff,55.2735079610369,37.108037523042285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,1.0,1,62.19656719271427
881181954bfffff,55.27838500494321,37.11920433601419,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,90059.31298291015,23432.645305200276,1.0,110000.0,7.0,1,61.367517581185865
881181954dfffff,55.2651991527824,37.10903962352054,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,62.96047996874174
