h3_index,bicycle_amenities,bike_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,other_amenities,pet_amenity,social_amenities,water_amenities,parking_area,traffic_count,сharger_number,highway,public_transport,railway,subway,voltage,distance_class,car_amenities,needs_amenities,shops_amenities,work_amenity,has_charging_station,usage_type,study_amenity,latitude,longitude,distance_to_center
88195d36d7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973,0.0,1.0,0.0,0.0,0,nothing,0.0,51.418282569393234,-0.390654650000703,17010.07566311528
88195d36d9fffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,875286.0728328369,3479683.090909091,0.0,2.0,10.0,0.0,0.0,0.0,951,0.0,6.0,5.0,0.0,0,nothing,0.0,51.429680110775614,-0.3748295183437178,17008.489810347364
88195d36dbfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,62995.50011620084,1447882.1101190476,0.0,0.0,14.0,0.0,0.0,0.0,954,0.0,5.0,3.0,0.0,0,nothing,0.0,51.4219214560881,-0.3705333542765707,17008.66012078345
88195d36ddfffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,139696.8678076069,6955996.117280701,0.0,0.0,16.0,0.0,0.0,0.0,960,0.0,0.0,3.0,0.0,0,nothing,0.0,51.431740449778964,-0.3870410222770814,17009.112203150125
88195d36e1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438345.9138406431,2540339.4285714286,0.0,4.0,4.0,0.0,0.0,0.0,987,0.0,0.0,0.0,0.0,0,nothing,0.0,51.43997087487609,-0.43590850270946974,17011.60111899996
88195d36e3fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19227.35384078566,666011.0,0.0,0.0,2.0,0.0,0.0,0.0,988,0.0,0.0,0.0,0.0,0,nothing,0.0,51.43221296161008,-0.4316010656891724,17011.772372558262
88195d36e5fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1986792.5650262414,3155786.537698413,0.0,5.0,0.0,0.0,0.0,0.0,991,2.0,2.0,0.0,0.0,0,nothing,0.0,51.442025745474865,-0.4481307362649444,17012.22318351672
88195d36e7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,43735.90119671496,13358.857142857143,0.0,1.0,0.0,0.0,0.0,0.0,992,0.0,1.0,0.0,0.0,0,nothing,0.0,51.434267981847334,-0.4438210436514705,17012.394625995705
88195d36e9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202854.52617591075,709637.7821428571,0.0,15.0,3.0,0.0,0.0,0.0,981,0.0,0.0,2.0,0.0,0,nothing,0.0,51.44567256286023,-0.42799491891356184,17010.807681628816
88195d36ebfffff,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,38706.287612049135,2221360.75,0.0,32.0,12.0,0.0,0.0,0.0,982,0.0,0.0,4.0,0.0,0,nothing,0.0,51.43791490941786,-0.4236884139865081,17010.978988583756
88195d36edfffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3849317.4662789796,6051133.68095238,0.0,34.0,9.0,0.0,0.0,0.0,986,0.0,0.0,3.0,0.0,0,nothing,0.0,51.447728378790835,-0.44021726356743673,17011.429623176915
88195d3711fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4589843.875000001,0.0,0.0,0.0,0.0,0.0,0.0,998,0.0,0.0,0.0,0.0,0,nothing,0.0,51.47350328126946,-0.5100052281757194,17014.19272804155
88195d3713fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8315745.000000001,0.0,0.0,0.0,0.0,0.0,0.0,999,0.0,0.0,0.0,0.0,0,nothing,0.0,51.465747355048045,-0.5056825265995755,17014.365654451925
88195d3717fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39600.583333333336,0.0,0.0,0.0,0.0,0.0,0.0,999,0.0,0.0,0.0,0.0,0,nothing,0.0,51.46779643769369,-0.5179199925967914,17014.98700868285
88195d3719fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,54069775.73651962,0.0,3.0,2.0,0.0,0.0,384.8396501457726,996,0.0,0.0,0.0,0.0,0,nothing,0.0,51.479208919193994,-0.5020894168398523,17013.398517378893
88195d371bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,477697.373464727,9875312.49194678,0.0,1.0,0.0,0.0,0.0,0.0,997,1.0,0.0,0.0,0.0,0,nothing,0.0,51.47145325238407,-0.4977676459883085,17013.57149655993
88195d371dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4097267.125000001,0.0,0.0,0.0,0.0,0.0,0.0,998,0.0,0.0,0.0,0.0,0,nothing,0.0,51.48125879526853,-0.5143292586335014,17014.019559361128
88195d3751fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8396501457726,992,0.0,0.0,0.0,0.0,0,nothing,0.0,51.4926683462583,-0.4984947270269169,17012.431102819944
88195d3753fffff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,512630.06706868793,6856396.145833333,1.0,10.0,1.0,0.0,0.0,769.6793002915452,993,3.0,2.0,0.0,0.0,1,Public use,0.0,51.4849133513349,-0.49417255868371024,17012.60437673251
88195d3757fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193047.4791666667,0.0,0.0,0.0,0.0,0.0,0.0,995,0.0,0.0,0.0,0.0,0,nothing,0.0,51.4869641737343,-0.5064125164649305,17013.22529604858
88195d375bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,858187.4001952452,629284.7916666666,0.0,1.0,0.0,0.0,0.0,0.0,989,1.0,6.0,0.0,0.0,0,nothing,0.0,51.49061657756005,-0.4862546538019462,17011.810306139996
88195da083fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963067.5694444445,0.0,0.0,0.0,0.0,0.0,0.0,585,0.0,0.0,0.0,0.0,0,nothing,0.0,51.64262838413525,-0.30450997523731405,16992.4243527217
88195da087fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2031535.375,0.0,0.0,0.0,0.0,0.0,0.0,600,0.0,0.0,0.0,0.0,0,nothing,0.0,51.6447025550202,-0.3167571942050763,16993.04183873437
88195da091fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546678.0,2.0,0.0,0.0,0.0,0.0,1603.4985422740524,574,0.0,0.0,0.0,0.0,1,Public use,0.0,51.632804927435224,-0.28796712671980573,16991.98141783975
88195da093fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,13557.787283733036,4442455.9147727275,0.0,5.0,2.0,0.0,0.0,0.0,578,1.0,4.0,1.0,0.0,0,nothing,0.0,51.625056324417336,-0.2836706552791502,16992.155796430416
88195da095fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5293585.125000001,0.0,1.0,0.0,0.0,0.0,801.7492711370262,589,0.0,0.0,0.0,0.0,0,nothing,0.0,51.63488034477843,-0.30020990860682867,16992.599158342593
88195da097fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292034.2255403806,5649966.958333333,0.0,1.0,2.0,0.0,0.0,0.0,593,0.0,1.0,0.0,0.0,0,nothing,0.0,51.62713189156333,-0.29591116842296467,16992.773725003957
88195da099fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1603.4985422740524,555,0.0,0.0,0.0,0.0,1,Public use,0.0,51.63847675401454,-0.28002204081826193,16991.18918169053
88195da09bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378370.7860117757,3234.0,0.0,3.0,2.0,0.0,0.0,0.0,559,0.0,0.0,0.0,0.0,0,nothing,0.0,51.63072841482336,-0.2757265126896333,16991.3636111786
88195da0b1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,975380.1666666666,0.0,1.0,0.0,0.0,0.0,0.0,623,0.0,0.0,0.0,0.0,0,nothing,0.0,51.631279739032344,-0.3203986950814369,16994.009383486828
88195da0b3fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,2074628.0,0.0,3.0,5.0,0.0,0.0,0.0,628,0.0,1.0,1.0,0.0,0,nothing,0.0,51.62353117262652,-0.31609674362159257,16994.18408745799
88195da0b5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2545858.583333333,0.0,3.0,2.0,0.0,0.0,0.0,638,0.0,0.0,0.0,0.0,0,nothing,0.0,51.63335201816846,-0.3326457075096364,16994.62711315585
88195da0b7fffff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,53163.77263554669,2123696.9166666665,0.0,3.0,2.0,0.0,0.0,0.0,643,0.0,6.0,1.0,0.0,0,nothing,0.0,51.62560360258224,-0.32834148695732046,16994.80200544461
88195da0b9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20474215.861111112,0.0,1.0,0.0,0.0,0.0,0.0,604,0.0,0.0,0.0,0.0,0,nothing,0.0,51.636954666259335,-0.31245485780842064,16993.216832567075
88195da0bbfffff,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,328676.15636914456,1088227.4722222222,0.0,2.0,4.0,0.0,0.0,0.0,609,0.0,2.0,1.0,0.0,0,nothing,0.0,51.62920636329949,-0.3081538485379882,16993.391587396138
88195da0bdfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176655.25,0.0,0.0,0.0,0.0,0.0,0.0,619,0.0,0.0,0.0,0.0,0,nothing,0.0,51.63902789128439,-0.32470197378129523,16993.834440393068
88195da0dbfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107771.91666666667,0.0,0.0,0.0,0.0,0.0,0.0,511,0.0,0.0,0.0,0.0,0,nothing,0.0,51.649816778785336,-0.26412873681911886,16989.604922582395
88195da1abfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,722,0.0,0.0,0.0,0.0,1,Taxi,0.0,51.661256383533,-0.4148129161640658,16997.979322888747
88195da401fffff,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,56314.69944080377,1858137.1,0.0,1.0,14.0,0.0,0.0,0.0,498,2.0,11.0,10.0,0.0,0,nothing,1.0,51.58157787476597,-0.1931548537972532,16989.137462730574
88195da403fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11861.827260099592,3442110.1805555555,0.0,0.0,5.0,1.0,0.0,0.0,503,0.0,6.0,5.0,0.0,0,nothing,0.0,51.5738263308277,-0.18887858756353942,16989.309520576437
88195da405fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,125180.85211313202,9552946.156944444,0.0,4.0,4.0,0.0,0.0,0.0,515,0.0,0.0,3.0,0.0,0,nothing,0.0,51.58366058686832,-0.20537329388113654,16989.756535385302
88195da407fffff,0.0,0.0,1.0,9.0,6.0,1.0,0.0,0.0,29.0,1.0,3.0,0.0,21343.686730579302,2931164.416666667,0.0,14.0,14.0,0.0,0.0,0.0,520,1.0,1.0,5.0,0.0,0,nothing,0.0,51.57590918832155,-0.20109476437261511,16989.928780496855
88195da409fffff,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,43564.35498225548,4123546.5754493466,2.0,26.0,11.0,0.0,0.0,0.0,476,2.0,4.0,7.0,0.0,1,Public use,0.0,51.587245352884416,-0.18521390456650397,16988.346215469628
88195da40bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515043.6,0.0,0.0,4.0,0.0,0.0,0.0,481,0.0,3.0,6.0,0.0,0,nothing,0.0,51.579494073215145,-0.18093858306688124,16988.51832512075
88195da40dfffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,80490.8704196813,25665591.96388889,0.0,24.0,13.0,0.0,0.0,0.0,493,1.0,6.0,6.0,0.0,0,nothing,1.0,51.589329009155385,-0.19743243890314827,16988.96516586588
88195da411fffff,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2799344.272727273,0.0,3.0,2.0,0.0,0.0,0.0,490,0.0,22.0,2.0,0.0,0,nothing,0.0,51.56399028663399,-0.17239189408532613,16988.861827427725
88195da413fffff,1.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,574614.7242126752,401790.1666666667,0.0,21.0,10.0,1.0,0.0,0.0,495,2.0,26.0,15.0,1.0,0,nothing,0.0,51.55623778049307,-0.16812052547965292,16989.033219936566
88195da415fffff,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,138194.9943970292,3620676.041666667,0.0,6.0,9.0,0.0,0.0,0.0,507,1.0,55.0,1.0,0.0,0,nothing,0.0,51.56607437772609,-0.18460363963978027,16989.48133932982
88195da417fffff,0.0,0.0,0.0,11.0,3.0,0.0,0.0,1.0,34.0,0.0,1.0,0.0,80764.83969517963,245997.29090909092,0.0,23.0,7.0,1.0,2.0,0.0,512,0.0,23.0,21.0,0.0,0,nothing,1.0,51.55832201584673,-0.1803300094639845,16989.652918917156
88195da419fffff,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,468,1.0,92.0,4.0,0.0,0,nothing,0.0,51.56965734944132,-0.16445274149563394,16988.070806280797
88195da41bfffff,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,4404.457829079831,417729.4285714286,0.0,0.0,0.0,0.0,0.0,0.0,473,0.0,76.0,2.0,0.0,0,nothing,0.0,51.561905107588814,-0.1601823177209887,16988.24225088401
88195da41dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,187461.02228405228,1719200.0151515151,0.0,4.0,10.0,0.0,0.0,0.0,485,0.0,22.0,5.0,0.0,0,nothing,0.0,51.57174238433652,-0.17666457976048677,16988.69019579796
88195da421fffff,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,51.0,0.0,5.0,0.0,9800862.173046127,12363805.33239244,2.0,38.0,11.0,1.0,0.0,0.0,554,3.0,1.0,6.0,0.0,1,Public use,0.0,51.58007163394435,-0.22553362287520498,16991.167105285767
88195da423fffff,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,10567248.240603084,16172131.597688567,0.0,27.0,17.0,0.0,0.0,0.0,558,3.0,61.0,2.0,0.0,0,nothing,0.0,51.57232011735228,-0.22125188612250787,16991.339485992637
88195da425fffff,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,7418178.3749323785,6544204.989927336,0.0,9.0,9.0,1.0,0.0,0.0,569,0.0,1.0,7.0,0.0,0,nothing,0.0,51.5821512208869,-0.2377563034994803,16991.78616991514
88195da427fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5648288.637873986,7873814.372589471,0.0,22.0,5.0,0.0,0.0,0.0,573,0.0,0.0,3.0,0.0,0,nothing,0.0,51.57439985070063,-0.23347230311121794,16991.95873813413
88195da429fffff,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,680654.2153943153,9024115.054143406,0.0,24.0,12.0,0.0,0.0,0.0,533,2.0,1.0,3.0,0.0,0,nothing,0.0,51.58574220892883,-0.21759390278481505,16990.37554296548
88195da42bfffff,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,34.0,0.0,4.0,0.0,2331317.023574241,20254352.23488304,1.0,28.0,18.0,1.0,0.0,0.0,538,0.0,12.0,9.0,0.0,1,Taxi,0.0,51.577990956224845,-0.21331310965455744,16990.547975439807
88195da42dfffff,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,20.0,0.0,2.0,0.0,1105561.1001040281,9697434.510164142,1.0,15.0,11.0,0.0,0.0,0.0,549,0.0,0.0,3.0,0.0,1,Public use,0.0,51.58782274035415,-0.22981667997364072,16990.994485351588
88195da431fffff,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,783885.5974773174,3309260.638888889,0.0,11.0,12.0,0.0,0.0,0.0,546,0.0,0.0,11.0,0.0,0,nothing,0.0,51.56248722167507,-0.2047554818331743,16990.892122767476
88195da433fffff,0.0,0.0,1.0,10.0,4.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,100752.96707507593,4383229.470328283,0.0,11.0,10.0,0.0,0.0,0.0,551,0.0,13.0,9.0,0.0,0,nothing,0.0,51.55473474060073,-0.20047864601753188,16991.06383747339
88195da435fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,784884.5529670218,2970815.875,0.0,11.0,11.0,0.0,0.0,0.0,562,2.0,5.0,6.0,2.0,0,nothing,0.0,51.56456819096372,-0.2169714691529029,16991.511627398355
88195da437fffff,0.0,0.0,0.0,43.0,8.0,0.0,0.0,0.0,109.0,0.0,6.0,0.0,3561181.7662340254,3750739.0,0.0,51.0,22.0,1.0,0.0,2332.3615160349855,567,2.0,3.0,8.0,0.0,0,nothing,0.0,51.55681585516452,-0.21269237140398856,16991.683529429138
88195da439fffff,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,36.0,0.0,8.0,0.0,359603.6351662335,3839874.5833333335,0.0,44.0,22.0,0.0,1.0,0.0,525,2.0,21.0,8.0,1.0,0,nothing,0.0,51.56815738027193,-0.19681755385269598,16990.100786470954
88195da43bfffff,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,9936.557892365116,3798705.402777778,0.0,43.0,13.0,0.0,0.0,0.0,530,2.0,7.0,11.0,0.0,0,nothing,0.0,51.560405163105074,-0.19254166175918433,16990.272553233917
88195da43dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37303.4669852321,11225338.683333334,0.0,15.0,9.0,0.0,0.0,0.0,542,0.0,12.0,6.0,0.0,0,nothing,0.0,51.570239293678355,-0.20903363619148302,16990.720168731725
88195da441fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,946768.5291567239,4514034.326511391,0.0,3.0,9.0,0.0,0.0,0.0,450,2.0,18.0,5.0,0.0,0,nothing,0.0,51.60066222815183,-0.18154761173797582,16987.382638579056
88195da443fffff,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,27.0,1.0,0.0,0.0,391765.38727621775,5189730.923243464,0.0,9.0,8.0,0.0,0.0,0.0,454,0.0,2.0,3.0,0.0,0,nothing,0.0,51.59291162254985,-0.17727191678168075,16987.555038750757
88195da445fffff,0.0,0.0,0.0,21.0,6.0,0.0,0.0,1.0,67.0,0.0,3.0,0.0,1165715.014863794,1935102.0633838382,0.0,16.0,8.0,1.0,0.0,0.0,466,1.0,3.0,5.0,0.0,0,nothing,0.0,51.60274668305313,-0.19376850439496746,16988.001279540284
88195da447fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,523029.44677004474,12730949.013521241,0.0,4.0,13.0,0.0,0.0,0.0,472,0.0,1.0,3.0,0.0,0,nothing,1.0,51.594996222958876,-0.18949054482166114,16988.173866918245
88195da449fffff,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,26.0,1.0,0.0,0.0,3722615.6495037396,5845829.532983955,0.0,27.0,13.0,0.0,0.0,0.0,429,0.0,6.0,5.0,0.0,0,nothing,0.0,51.60632702460744,-0.1736036397535424,16986.591480884934
88195da44bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,163418.0784081032,6373767.386589889,0.0,18.0,9.0,0.0,0.0,0.0,433,0.0,4.0,0.0,0.0,0,nothing,0.0,51.59857668363545,-0.16932889054430372,16986.76393261062
88195da44dfffff,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,45.0,0.0,1.0,0.0,184036.67644678953,2961829.6569444444,0.0,8.0,8.0,1.0,0.0,0.0,445,0.0,12.0,4.0,0.0,0,nothing,2.0,51.608412423727835,-0.1858246258955823,16987.20999969926
88195da451fffff,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27227.341133408838,7532624.229166667,0.0,29.0,10.0,1.0,2.0,0.0,442,1.0,30.0,7.0,0.0,0,nothing,0.0,51.58307477301735,-0.1607833471280797,16987.108119998313
88195da453fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2704857.5083333333,0.0,4.0,8.0,0.0,0.0,0.0,447,1.0,4.0,7.0,0.0,0,nothing,0.0,51.57532320414174,-0.1565125517965393,16987.279855513214
88195da455fffff,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14554.926417542089,4280811.1,0.0,32.0,11.0,0.0,0.0,0.0,459,0.0,6.0,3.0,0.0,0,nothing,0.0,51.585160607307216,-0.1729975404640507,16987.727200140675
88195da457fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228773.4737398597,2787032.5,0.0,1.0,4.0,0.0,0.0,0.0,463,0.0,1.0,2.0,0.0,0,nothing,0.0,51.57740918280924,-0.16872448222274125,16987.8991226752
88195da459fffff,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,186560.71653975412,2845413.7,0.0,12.0,4.0,0.0,0.0,0.0,422,1.0,24.0,8.0,0.0,0,nothing,0.0,51.58873915483406,-0.15284117457831495,16986.31718780406
88195da45bfffff,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,241221.93308184345,1248358.977878788,1.0,26.0,16.0,1.0,3.0,0.0,426,0.0,126.0,4.0,0.0,1,Taxi,0.0,51.580987850608416,-0.14857132508988363,16986.48897516178
88195da45dfffff,0.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,31.0,0.0,1.0,0.0,1047205.8055265787,5058264.524999999,1.0,17.0,10.0,0.0,1.0,0.0,437,2.0,3.0,13.0,0.0,1,Taxi,1.0,51.59082593297701,-0.16505545985661882,16986.936145672946
88195da461fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5565848.176388889,0.0,1.0,5.0,0.0,0.0,0.0,506,0.0,3.0,2.0,0.0,0,nothing,0.0,51.5991621539108,-0.2139343121141111,16989.41132804483
88195da463fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29144.727526963212,14882613.004166666,0.0,18.0,9.0,0.0,0.0,0.0,510,2.0,0.0,2.0,0.0,0,nothing,0.0,51.5914115755266,-0.20965314294070322,16989.584051210022
88195da465fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1733861.686128298,1954570.0208333335,0.0,5.0,0.0,0.0,0.0,0.0,523,0.0,3.0,1.0,0.0,0,nothing,0.0,51.60124348326647,-0.226159450297997,16990.029960765027
88195da467fffff,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,162661.82822190004,6502897.412022006,0.0,24.0,6.0,0.0,0.0,0.0,528,1.0,0.0,6.0,0.0,0,nothing,0.0,51.59349305140458,-0.2218760161449755,16990.202871382586
88195da469fffff,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,1031772.8909541442,1217384.1333333333,0.0,12.0,13.0,1.0,0.0,0.0,484,1.0,19.0,6.0,0.0,0,nothing,0.0,51.60483004774556,-0.2059915679818806,16988.619855374953
88195da46bfffff,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,220409.12356459713,5520726.988888889,0.0,3.0,12.0,0.0,0.0,0.0,488,1.0,0.0,6.0,0.0,0,nothing,0.0,51.59707973361039,-0.20171134344375663,16988.792630056072
88195da46dfffff,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,334141.4945224457,691213.0,0.0,7.0,3.0,0.0,0.0,0.0,501,0.0,1.0,3.0,0.0,0,nothing,0.0,51.60691232163536,-0.21821680196440427,16989.238365963625
88195da481fffff,3.0,5.0,0.0,9.0,3.0,0.0,1.0,0.0,54.0,0.0,1.0,0.0,217722.714352714,8032464.1161580775,1.0,124.0,12.0,1.0,0.0,22349.85422740525,532,22.0,72.0,8.0,0.0,1,Taxi,1.0,51.52730848826408,-0.1632486550116615,16990.336844137368
88195da483fffff,10.0,27.0,0.0,112.0,14.0,1.0,1.0,4.0,341.0,2.0,8.0,0.0,433695.77431025286,8075498.516629591,0.0,296.0,24.0,2.0,5.0,0.0,537,33.0,58.0,36.0,0.0,0,nothing,1.0,51.51955408828049,-0.1589816051565284,16990.507226793645
88195da485fffff,5.0,5.0,0.0,2.0,3.0,0.0,0.0,1.0,55.0,1.0,3.0,0.0,558001.5100234565,4952682.982936508,0.0,74.0,19.0,0.0,0.0,11446.06413994169,549,13.0,45.0,21.0,0.0,0,nothing,0.0,51.529392210979296,-0.17545126641562372,16990.957226703988
88195da487fffff,7.0,8.0,2.0,59.0,10.0,0.0,1.0,1.0,262.0,0.0,15.0,0.0,481472.2181061475,10726328.404469166,0.0,181.0,23.0,2.0,2.0,3078.717201166181,553,22.0,30.0,35.0,2.0,0,nothing,1.0,51.521637954012,-0.17118195803147768,16991.12779630909
88195da489fffff,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,27578.715230748927,3516833.1111111115,0.0,5.0,3.0,0.0,0.0,6997.084548104956,510,1.0,96.0,0.0,0.0,0,nothing,0.0,51.53297781529527,-0.15531431646669625,16989.545962003926
